"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"9530026P05Rik1",-0.101271832832695,7.71315899938829,-6.66825275371649,3.38083572882682e-11,9.58860116299696e-11,14.8926342700892,"GABAergic","9530026P05Rik1"
"Zfp1011",-0.101258044346117,7.81872652481028,-4.29374957540393,1.8451335149756e-05,3.49149924871629e-05,2.29957567686705,"GABAergic","Zfp1011"
"Gm267751",-0.101257684175926,7.69396629325819,-8.90650194154088,1.20061470823866e-18,6.15789643878627e-18,31.5906891833916,"GABAergic","Gm267751"
"H60b1",-0.101249569328921,7.69404117134802,-8.82314368357664,2.46283678408657e-18,1.18975385998167e-17,30.888515214625,"GABAergic","H60b1"
"Arrb21",-0.101234212631635,7.81591525967636,-4.03902541354435,5.58034593515789e-05,0.000101105942350122,1.25948549685737,"GABAergic","Arrb21"
"Exd11",-0.101232482088673,7.71382314584903,-7.17753642108332,1.01272407506544e-12,3.12766790053026e-12,18.2968631849157,"GABAergic","Exd11"
"D830039M14Rik1",-0.101224718014538,7.69404271823461,-8.80952158391453,2.76806635028901e-18,1.32684500377555e-17,30.7743441350607,"GABAergic","D830039M14Rik1"
"Gm345901",-0.101221405426004,7.69931300461121,-8.48657051346406,4.21185051861532e-17,1.7642668734571e-16,28.1160808280715,"GABAergic","Gm345901"
"Bbs51",-0.10121599066977,7.87575023468536,-3.39299399088719,0.000705483690054418,0.00114362979547395,-1.03796792167524,"GABAergic","Bbs51"
"Ddc1",-0.101211313372697,7.69755503142608,-8.42574983611934,6.96115291865533e-17,2.85925890106067e-16,27.6252810356973,"GABAergic","Ddc1"
"Gm197571",-0.101205550934692,7.69400067882512,-8.88446352066928,1.45263038024176e-18,7.3257313535739e-18,31.404459188601,"GABAergic","Gm197571"
"Gm265511",-0.101200134516835,7.69405977697889,-8.81802816370458,2.57334873643236e-18,1.23884122887904e-17,30.8456253178523,"GABAergic","Gm265511"
"Ecm11",-0.101191010525552,7.71088030363064,-7.20932473818244,8.07250589263793e-13,2.5088597383538e-12,18.5155089520223,"GABAergic","Ecm11"
"Pou3f11",-0.101184844369895,7.70998254531351,-7.35674257506248,2.7868543024566e-13,8.86412816499192e-13,19.5487234138989,"GABAergic","Pou3f11"
"Hbq1b1",-0.101180474384672,7.69891720939748,-7.7995348334353,1.01551036823885e-14,3.52464174141493e-14,22.7674009260735,"GABAergic","Hbq1b1"
"Gm488551",-0.101170907308132,7.71331221312562,-7.61559080449074,4.10688534543607e-14,1.37623911124392e-13,21.4122015360446,"GABAergic","Gm488551"
"Gm44091",-0.101170676444288,7.69718201227864,-8.94438535766775,8.64424264055263e-19,4.51538690776835e-18,31.9122162356278,"GABAergic","Gm44091"
"1110017D15Rik1",-0.101170643056006,7.69575544346191,-9.04692917901088,3.53025714484307e-19,1.98695908371306e-18,32.787614048602,"GABAergic","1110017D15Rik1"
"Vac141",-0.10116667547043,7.76652235438154,-4.69479043177302,2.85926694721151e-06,5.79871972237081e-06,4.02641151714227,"GABAergic","Vac141"
"Atad3aos1",-0.101165384904607,7.70759039517734,-7.51301418087543,8.83466297814051e-14,2.90289231018563e-13,20.6639077753751,"GABAergic","Atad3aos1"
"Gm143301",-0.101155025381287,7.69980728816271,-8.32535593386217,1.5840512111678e-16,6.35254037866584e-16,26.8235624538527,"GABAergic","Gm143301"
"Gm267891",-0.101152952762869,7.69400885789332,-8.88116826115393,1.49455742417964e-18,7.51552732417848e-18,31.3766505535617,"GABAergic","Gm267891"
"Ikzf11",-0.101145643189992,7.69496345168682,-8.98059656002122,6.30726580429625e-19,3.36407647703604e-18,32.2201151324437,"GABAergic","Ikzf11"
"Ndrg11",-0.101143636418045,7.71263986044085,-6.9572731522779,4.75301120367995e-12,1.41733402637404e-11,16.7952371248086,"GABAergic","Ndrg11"
"Cmc11",-0.101143060979829,7.80569087523266,-4.52061272243459,6.54522270813361e-06,1.28769220750644e-05,3.2712434366152,"GABAergic","Cmc11"
"BB3658961",-0.101141883125892,7.69403610339997,-8.82910945858695,2.33986934130122e-18,1.13593482552854e-17,30.9385664362493,"GABAergic","BB3658961"
"Gm410771",-0.101135843379623,7.70366446374268,-7.62363683065715,3.8658426205455e-14,1.29780749550267e-13,21.4671704514697,"GABAergic","Gm410771"
"Slc6a91",-0.101135655422683,7.76014929444502,-4.75602770220514,2.12272344885525e-06,4.34559990356948e-06,4.30374609258821,"GABAergic","Slc6a91"
"Trim651",-0.10113326297554,7.72515992406927,-6.62752213338401,4.43041368331994e-11,1.24680021192486e-10,14.6372414873413,"GABAergic","Trim651"
"Ccdc1731",-0.101130290669496,7.81913876858418,-4.0189669957754,6.07292080518906e-05,0.00010966181175082,1.18384277558717,"GABAergic","Ccdc1731"
"Drc31",-0.101128177670494,7.70493699007181,-8.61537369824511,1.43779485588094e-17,6.29577013564643e-17,29.1669100284436,"GABAergic","Drc31"
