"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"1700084E18Rik",0.135746749400386,7.47122858828653,3.64649453056821,0.000330407473891585,0.00381738970046666,0.0114271660075103,"Glutamatergic","1700084E18Rik"
"Tmem30c",0.135746749400386,7.47122858828653,3.64649453056821,0.000330407473891585,0.00381738970046666,0.0114271660075103,"Glutamatergic","Tmem30c"
"Gm17732",0.135746749400386,7.47122858828653,3.64649453056821,0.000330407473891585,0.00381738970046666,0.0114271660075103,"Glutamatergic","Gm17732"
"Gm21814",0.135720243470818,7.55745801925123,2.53531834824224,0.0119146516653918,0.0382870459510954,-3.1215604867941,"Glutamatergic","Gm21814"
"Pard6b",0.135706779290974,7.47113118110686,3.64541719976804,0.000331716567994951,0.00381738970046666,0.00782849711994515,"Glutamatergic","Pard6b"
"Fcgrt",0.135703179010284,7.47115647525639,3.64560985205642,0.000331482112768653,0.00381738970046666,0.0084742126392463,"Glutamatergic","Fcgrt"
"A630019I02Rik",0.135673335275674,7.47135525226924,3.64745136816505,0.000329248876548274,0.00381738970046666,0.0146354614055539,"Glutamatergic","A630019I02Rik"
"Bambi",0.135657773092879,7.47134226761298,3.64724335470385,0.000329500425886358,0.00381738970046666,0.0139420809329902,"Glutamatergic","Bambi"
"Mob3c",0.135651022098662,7.47115064489994,3.64523949833974,0.000331932966715724,0.00381738970046666,0.00724515422360739,"Glutamatergic","Mob3c"
"BC049352",0.135646579421622,7.47133292862865,3.64709344060012,0.000329681828292989,0.00381738970046666,0.0134423915453858,"Glutamatergic","BC049352"
"Acaa2",0.13564512644327,7.47133171643859,3.64707396325241,0.000329705403612124,0.00381738970046666,0.0133774718020065,"Glutamatergic","Acaa2"
"Rap2c",0.135615630306274,7.49661378331215,2.77432039863684,0.00599722013398754,0.0224947414090092,-2.55561358015353,"Glutamatergic","Rap2c"
"Ntn4",0.135587370893518,7.47128358238508,3.64629568218512,0.000330648733172087,0.00381738970046666,0.0107836968012487,"Glutamatergic","Ntn4"
"Alk",0.13558191157216,7.47109439890879,3.6443223215866,0.000333051989236078,0.00381738970046666,0.00418991000312374,"Glutamatergic","Alk"
"Bmp2k",0.13554988278991,7.47103209761946,3.64358428782494,0.000333955023460871,0.00381738970046666,0.00172698416430794,"Glutamatergic","Bmp2k"
"Zfp189",0.135546152740796,7.52296636799166,2.83177624252451,0.00504938686081944,0.019761870258384,-2.39569467879776,"Glutamatergic","Zfp189"
"Gm26525",0.135504669000007,7.47139436234286,3.64718250157915,0.00032957404940071,0.00381738970046666,0.0137551095815951,"Glutamatergic","Gm26525"
"Gm13112",0.135504669000007,7.47139436234286,3.64718250157915,0.00032957404940071,0.00381738970046666,0.0137551095815951,"Glutamatergic","Gm13112"
"Slc6a13",0.135504669000007,7.47139436234286,3.64718250157915,0.00032957404940071,0.00381738970046666,0.0137551095815951,"Glutamatergic","Slc6a13"
"Slc6a16",0.135504669000007,7.47139436234286,3.64718250157915,0.00032957404940071,0.00381738970046666,0.0137551095815951,"Glutamatergic","Slc6a16"
"Ndp",0.135504028873533,7.47036177134126,3.63829475597664,0.000340494942176502,0.00381738970046666,-0.0159783536662204,"Glutamatergic","Ndp"
"Tacr1",0.135421086073608,7.47132322948406,3.64601206387375,0.000330993129493552,0.00381738970046666,0.00985488933337297,"Glutamatergic","Tacr1"
"Frmpd1",0.135419291457749,7.47132170273658,3.64598678015295,0.000331023847790738,0.00381738970046666,0.00977065135945665,"Glutamatergic","Frmpd1"
"Ifit1bl1",0.135410266114241,7.4720128449569,3.65619307540561,0.000318839660934038,0.00381738970046666,0.043835217037901,"Glutamatergic","Ifit1bl1"
"AF529169",0.135399271888814,7.47130467984716,3.64570418512922,0.000331367367636003,0.00381738970046666,0.00882916924946997,"Glutamatergic","AF529169"
