"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"2700016F22Rik1",0.241446763533641,7.47225942550945,3.80714503811669,0.000254989431865843,0.00231676140007236,0.283423003154773,"GABAergic","2700016F22Rik1"
"Pdgfrl1",0.241446763533641,7.47225942550945,3.80714503811669,0.000254989431865843,0.00231676140007236,0.283423003154773,"GABAergic","Pdgfrl1"
"Arrdc21",0.241446763533641,7.47225942550945,3.80714503811669,0.000254989431865843,0.00231676140007236,0.283423003154773,"GABAergic","Arrdc21"
"Scara31",0.241277694205714,7.47214961099997,3.8084098824322,0.000253868619003723,0.00231676140007236,0.287409825293106,"GABAergic","Scara31"
"Pcdhac11",0.241271090562068,7.47214532670751,3.80845895148429,0.000253825232350331,0.00231676140007236,0.287564502290123,"GABAergic","Pcdhac11"
"Gm353391",0.241259789189774,7.47213799507382,3.8085428830748,0.000253751036768252,0.00231676140007236,0.287829076346065,"GABAergic","Gm353391"
"Rrp361",0.24119251609563,7.53422190615721,3.53514012337729,0.000643568288416497,0.00437744585808997,-0.522166893983558,"GABAergic","Rrp361"
"Prdm81",0.241081358927459,7.4718583920594,3.81002891159468,0.000252440804955316,0.00231091723924982,0.292467952216142,"GABAergic","Prdm81"
"1300014J16Rik1",0.241064852888146,7.47201161920422,3.8099817623591,0.000252482277204721,0.00231091723924982,0.292365239033892,"GABAergic","1300014J16Rik1"
"Trp53bp21",0.241041231043163,7.47199631645487,3.81015498212456,0.000252329945793753,0.00231091723924982,0.292911381886082,"GABAergic","Trp53bp21"
"Trappc101",0.241015681443045,7.63368035829957,3.17023898988195,0.00207670477615348,0.0107877319856517,-1.51027495755218,"GABAergic","Trappc101"
"Efcab13",0.241005947266085,7.47476113664637,3.81269520799264,0.000250106081118311,0.00230437820102841,0.301820600809542,"GABAergic","Efcab13"
"mt-Nd41",0.240831789258801,7.48061598678433,2.99136167276769,0.00357492917456927,0.0164475466808068,-2.08128052943588,"GABAergic","mt-Nd41"
"2010310C07Rik",0.240816509307076,7.47228555501855,3.81148426723044,0.000251163869969994,0.00230437820102841,0.297227972813271,"GABAergic","2010310C07Rik"
"Iyd",0.240816509307076,7.47228555501855,3.81148426723044,0.000251163869969994,0.00230437820102841,0.297227972813271,"GABAergic","Iyd"
"Igdcc3",0.240816509307076,7.47228555501855,3.81148426723044,0.000251163869969994,0.00230437820102841,0.297227972813271,"GABAergic","Igdcc3"
"Wnt3",0.240816509307076,7.47228555501855,3.81148426723044,0.000251163869969994,0.00230437820102841,0.297227972813271,"GABAergic","Wnt3"
"Bmp6",0.240816509307076,7.47228555501855,3.81148426723044,0.000251163869969994,0.00230437820102841,0.297227972813271,"GABAergic","Bmp6"
"Tmem1701",0.240761844022556,7.47224947585061,3.81188307874722,0.000250815027424324,0.00230437820102841,0.298485583166965,"GABAergic","Tmem1701"
"Pdk21",0.240755799821551,7.66731801967241,2.80291466145465,0.00619068851885414,0.0251127627746523,-2.44235768366396,"GABAergic","Pdk21"
"Gm266601",0.240751164517239,7.47180860063874,3.81226183303625,0.000250484156705987,0.00230437820102841,0.299554994679114,"GABAergic","Gm266601"
"Gm48780",0.240746465915836,7.47180556292359,3.81229565159945,0.000250454633859304,0.00230437820102841,0.299661650064451,"GABAergic","Gm48780"
"Proser21",0.240741817309595,7.47164016919533,3.81249173386082,0.000250283523810412,0.00230437820102841,0.300234452266038,"GABAergic","Proser21"
"Cradd1",0.24073323460023,7.47223059885154,3.81209126399009,0.000250633110226075,0.00230437820102841,0.299142098043498,"GABAergic","Cradd1"
"Gm458691",0.240660241199513,7.47218253684815,3.8126180376342,0.000250173364574058,0.00230437820102841,0.300803248519083,"GABAergic","Gm458691"
"Hmgb2",0.240636139331167,7.47157235001168,3.81324775667467,0.000249624827529342,0.00230437820102841,0.302619036681197,"GABAergic","Hmgb2"
"Tfeb",0.240630525585374,7.47216298066896,3.81283169877742,0.000249987119480731,0.00230437820102841,0.301477042467534,"GABAergic","Tfeb"
"Plcd41",0.240621531988177,7.4721570626475,3.81289628609163,0.000249930845747017,0.00230437820102841,0.301680726039875,"GABAergic","Plcd41"
"Rassf6",0.240611137356212,7.47215022315182,3.81297088947566,0.000249865860227582,0.00230437820102841,0.30191599839978,"GABAergic","Rassf6"
"Kcnn31",0.240609643665509,7.47214924036712,3.81298160584933,0.000249856526731539,0.00230437820102841,0.301949794176791,"GABAergic","Kcnn31"
"Adamts11",0.240608598033566,7.47214855239179,3.81298910705982,0.000249849993700739,0.00230437820102841,0.301973450454535,"GABAergic","Adamts11"
"Zbtb11os11",0.240592227784074,7.47213778218486,3.81310648052214,0.000249747790814484,0.00230437820102841,0.302343609356225,"GABAergic","Zbtb11os11"
"Lancl31",0.240584695069475,7.55989689406073,3.09661060712766,0.00260361740283143,0.0127469762263149,-1.76146429273167,"GABAergic","Lancl31"
"Eloa1",0.24054619741147,7.58307327866628,2.9881055823544,0.00360974258291239,0.0165653651427859,-2.02536106989762,"GABAergic","Eloa1"
"Taf111",0.240532087099683,7.69605436018855,2.55976282474905,0.0121261044818315,0.0415790994326144,-2.98249485255675,"GABAergic","Taf111"
"Cdk5rap21",0.240526673479112,7.48463938738191,4.24184614100599,5.32803589693088e-05,0.00188939855984759,1.72167800735321,"GABAergic","Cdk5rap21"
"Smim81",0.240431892532672,7.48261945470299,4.20089478567061,6.20129338820115e-05,0.00188939855984759,1.58164660919087,"GABAergic","Smim81"
"S1pr51",0.240423583290034,7.4834742232786,4.21170339992511,5.95828219950233e-05,0.00188939855984759,1.61857775151542,"GABAergic","S1pr51"
"Cers21",0.240419808154014,7.47159460541954,3.81462246120605,0.000248431327989168,0.00230437820102841,0.307000866391413,"GABAergic","Cers21"
"Mmachc1",0.240412030549372,7.47201930579389,3.81439047145571,0.000248632355992959,0.00230437820102841,0.306393246061776,"GABAergic","Mmachc1"
"Gm445931",0.240394157363519,7.47474659411227,3.81858072586883,0.000245025126366712,0.00230437820102841,0.320549345496974,"GABAergic","Gm445931"
"Adamts21",0.240369659185173,7.47199146807972,3.81469024864555,0.000248372616837888,0.00230437820102841,0.307338813876892,"GABAergic","Adamts21"
"Fam84b1",0.240356345298385,7.47139301937348,3.81522512250266,0.000247909822798211,0.00230437820102841,0.308856887553734,"GABAergic","Fam84b1"
"Cxcl121",0.240356285485957,7.47139298107275,3.81522554142261,0.000247909460654493,0.00230437820102841,0.308858209241222,"GABAergic","Cxcl121"
"Afap1l21",0.240341835102402,7.47197319211402,3.81488665952199,0.000248202578756162,0.00230437820102841,0.307958357644989,"GABAergic","Afap1l21"
"Cwf19l11",0.24033604164404,7.47154058190053,3.81521136677359,0.000247921714492969,0.00230437820102841,0.308858707346051,"GABAergic","Cwf19l11"
"Kptn1",0.24032789741471,7.54038773691043,3.05665593340051,0.0029391511876274,0.014025805344288,-1.87311904613412,"GABAergic","Kptn1"
"Tbc1d10b1",0.240302610464818,7.53040537604122,3.80580744312825,0.000256179841809654,0.00231998380106126,0.307907630996379,"GABAergic","Tbc1d10b1"
"Evpl1",0.240286031940998,7.47193654858976,3.81527951197805,0.000247862808948462,0.00230437820102841,0.30919758362839,"GABAergic","Evpl1"
"Pfkfb1",0.240234073417983,7.47190244192002,3.81564402024702,0.000247547950073502,0.00230437820102841,0.310347449060824,"GABAergic","Pfkfb1"
"Ccdc1631",0.240198898279338,7.47187935891615,3.81589008601799,0.000247335616371148,0.00230437820102841,0.311123706377908,"GABAergic","Ccdc1631"
"Acot12",0.240134331663855,7.47183700238795,3.81634028289447,0.000246947584388967,0.00230437820102841,0.31254398576092,"GABAergic","Acot12"
"Ttpal1",0.240127003511422,7.53015448583802,3.54464303037373,0.000623544788547417,0.00428287551871964,-0.495377470212258,"GABAergic","Ttpal1"
"Lrp2bp",0.240037368863962,7.47448846208896,3.82113168282483,0.00024285359973816,0.00230190127607344,0.328599552694496,"GABAergic","Lrp2bp"
"Plekha21",0.239991768343539,7.47131886307361,3.81759809985126,0.000245866525367331,0.00230437820102841,0.31638947430099,"GABAergic","Plekha21"
"Men11",0.239935762597839,7.47170685245246,3.81771280998162,0.000245768160004008,0.00230437820102841,0.316874459627343,"GABAergic","Men11"
"4930524O07Rik1",0.239922699525405,7.47169829642215,3.81780246524322,0.000245691305627295,0.00230437820102841,0.317157354006972,"GABAergic","4930524O07Rik1"
"Gemin21",0.239817823088873,7.51626131596598,3.44529752956654,0.000865361772272048,0.00555887926838908,-0.795890049725993,"GABAergic","Gemin21"
"Ccnd31",0.239744546728936,7.54148973127462,3.17804157806978,0.0020271147382159,0.0105878588741811,-1.54466199149324,"GABAergic","Ccnd31"
"Krt121",0.239736752274998,7.48019301050007,4.16149773622866,7.17036807620203e-05,0.00190158161380878,1.44766309427277,"GABAergic","Krt121"
"Cyp2j121",0.239678405955372,7.47153842594387,3.81946452816282,0.000244270693546887,0.00230437820102841,0.322402233633722,"GABAergic","Cyp2j121"
"9630009A06Rik1",0.239678405955372,7.47153842594387,3.81946452816282,0.000244270693546887,0.00230437820102841,0.322402233633722,"GABAergic","9630009A06Rik1"
"Ldha1",0.239534778875685,7.69973061374399,2.53695592703177,0.0128878419340804,0.0430860257015954,-3.03851184805293,"GABAergic","Ldha1"
"Sdk21",0.239520763382502,7.4714353988634,3.82052228074829,0.00024337068457947,0.00230437820102841,0.325740582160534,"GABAergic","Sdk21"
"Dab2ip1",0.239397590563135,7.65466817746143,2.69018796160453,0.00849841453659891,0.0315795067603352,-2.71226925448242,"GABAergic","Dab2ip1"
"9930104L06Rik1",0.239364270359983,7.53985681288027,2.85154215056872,0.00538525639552509,0.0226051565526256,-2.40627367330578,"GABAergic","9930104L06Rik1"
"Ncapg21",0.239269465635615,7.47127138547053,3.82218428633622,0.000241962919864809,0.002296915524896,0.330986681160018,"GABAergic","Ncapg21"
"Ttc261",0.239000678706511,7.56418341350443,2.82258104763079,0.00585251580727384,0.0241560097064969,-2.45211523912517,"GABAergic","Ttc261"
"Hist2h2bb1",0.238942978561729,7.47065026914778,3.82439699590867,0.000240100740774418,0.00228440259179407,0.337846677382243,"GABAergic","Hist2h2bb1"
"Nek101",0.23894092821403,7.47064896981572,3.82440966994239,0.000240090113991588,0.00228440259179407,0.337886683252521,"GABAergic","Nek101"
"Ccdc92b1",0.238853207709345,7.51630882794344,3.40542027023011,0.000985352497776095,0.00616310100024105,-0.911689461590324,"GABAergic","Ccdc92b1"
"Pccb1",0.238703894694407,7.55969137015671,2.82864508931594,0.00575170803522779,0.0238258027358647,-2.43933380222924,"GABAergic","Pccb1"
"Rfc41",0.238699204773062,7.48303975464864,4.22742144938337,5.62118181133372e-05,0.00188939855984759,1.67207194690387,"GABAergic","Rfc41"
"Dpys",0.238655083039615,7.4926244631278,3.04897883217475,0.00300804979446091,0.0142774692015162,-1.91705194416391,"GABAergic","Dpys"
"Pdlim21",0.238639922673425,7.47086374211673,3.82614479825276,0.000238639489340561,0.00227393468019897,0.343488247021949,"GABAergic","Pdlim21"
"Ppp2r2d1",0.238629230199474,7.65318357550507,2.5393664867534,0.0128053442137935,0.0429355658933077,-3.06216949855663,"GABAergic","Ppp2r2d1"
"Ppih1",0.238417803016793,7.53430654818606,3.44149899301844,0.000876168987953845,0.00561398816950895,-0.798906678757686,"GABAergic","Ppih1"
"Edn1",0.238369976068598,7.47580113044348,3.84620938858942,0.000222460697700793,0.00221004527518682,0.40906364483091,"GABAergic","Edn1"
"Cops7b1",0.238343510722768,7.56107836274205,2.97254987298216,0.00378042743110337,0.0171858694874086,-2.07286405522476,"GABAergic","Cops7b1"
"Ctc11",0.23833027017897,7.58409294621093,2.97837813735967,0.00371562180490372,0.0169463026344577,-2.04850215342452,"GABAergic","Ctc11"
"Fam185a1",0.238238824621966,7.58641414424101,2.88744254540693,0.00485362823246442,0.020768055313979,-2.2820345124257,"GABAergic","Fam185a1"
"Ptgs11",0.23799036311275,7.51668743594932,3.36345112818529,0.00112844928042564,0.00678523894296983,-1.0337123264735,"GABAergic","Ptgs11"
"Nfatc21",0.237989207493752,7.4710380528343,3.83018442519432,0.000235294541937493,0.00225228369664635,0.356433345502846,"GABAergic","Nfatc21"
"Cd41",0.23796406978294,7.47102146661986,3.83033075796802,0.000235174216722611,0.00225228369664635,0.356895312532465,"GABAergic","Cd41"
"Gm427221",0.237947676790077,7.47101065176605,3.83042601791843,0.00023509591875616,0.00225228369664635,0.357196045845489,"GABAergic","Gm427221"
"Polm1",0.237939117547488,7.47100500548868,3.83047570318678,0.000235055090311935,0.00225228369664635,0.357352901395308,"GABAergic","Polm1"
"Hba-a21",0.237934352478391,7.53568035132791,3.70942166554348,0.0003573829922936,0.00291955483393157,0.00827871746368292,"GABAergic","Hba-a21"
"Ccdc1201",0.237890983061547,7.4709732585024,3.83075444445072,0.000234826162430946,0.00225228369664635,0.358232887550359,"GABAergic","Ccdc1201"
"Sik11",0.23788500129395,7.47096931394141,3.83078900428313,0.000234797793550432,0.00225228369664635,0.358341993479596,"GABAergic","Sik11"
"Gm301221",0.237869541597698,7.47095912005979,3.83087824124162,0.00023472455736812,0.00225228369664635,0.358623716479383,"GABAergic","Gm301221"
"Arhgef331",0.237829010655568,7.47034293484494,3.83090389187024,0.000234703510098495,0.00225228369664635,0.358511978243202,"GABAergic","Arhgef331"
"Gm477941",0.237827742999311,7.47093160077221,3.83111779231351,0.000234528067118695,0.00225228369664635,0.359379932270834,"GABAergic","Gm477941"
"Gm157231",0.237825312819385,7.51521517401289,3.44087983490754,0.000877942565290469,0.00562249237161365,-0.809127836546176,"GABAergic","Gm157231"
"Cntrl1",0.237820610470854,7.49376533687005,3.02698002726343,0.00321386097624316,0.0150525682723024,-1.97405750089885,"GABAergic","Cntrl1"
"Dusp181",0.237820386491109,7.47092676084967,3.83115978229609,0.000234493641265565,0.00225228369664635,0.359512482856537,"GABAergic","Dusp181"
"Gm36041",0.237817959496834,7.47092516415629,3.83117362939867,0.000234482289654691,0.00225228369664635,0.359556194301078,"GABAergic","Gm36041"
"Msantd31",0.237761493704206,7.47088802308232,3.83149497077207,0.000234219006823297,0.00225228369664635,0.360570583394197,"GABAergic","Msantd31"
"Cenpw1",0.237758779638427,7.46975567794097,3.83141497416601,0.000234284523622896,0.00225228369664635,0.359957582382117,"GABAergic","Cenpw1"
"Ccdc63",0.237754475128646,7.47088340748673,3.83153480264505,0.000234186391246142,0.00225228369664635,0.360696322501258,"GABAergic","Ccdc63"
"D11Wsu47e1",0.237729237367285,7.47086681223845,3.83167783070644,0.000234069311120905,0.00225228369664635,0.361147826608226,"GABAergic","D11Wsu47e1"
"2810414N06Rik",0.237718385823076,7.4708596775801,3.83173923187621,0.000234019066389512,0.00225228369664635,0.361341655257652,"GABAergic","2810414N06Rik"
"Nectin11",0.237681209036452,7.51512797069483,3.29040095904216,0.00142509457859615,0.00810836332726994,-1.24413888898387,"GABAergic","Nectin11"
"Gm270101",0.237656678338329,7.47081911585631,3.83208728079094,0.000233734451461842,0.00225228369664635,0.362440365573187,"GABAergic","Gm270101"
"Zfp1821",0.237591593537424,7.54341864272691,3.14975345363176,0.00221233760110541,0.0113518601878309,-1.6221653329492,"GABAergic","Zfp1821"
"Aldh1l11",0.237580642601915,7.47076915835319,3.83251354497644,0.000233386326252184,0.00225228369664635,0.363785991455722,"GABAergic","Aldh1l11"
"Rhno11",0.237551965160613,7.47075032295732,3.83267356670655,0.000233255766013966,0.00225228369664635,0.364291148029348,"GABAergic","Rhno11"
"Otud11",0.237488694148358,7.48184433402194,4.21372191687255,5.91392698383586e-05,0.00188939855984759,1.62513715453508,"GABAergic","Otud11"
"Rad181",0.237462514039535,7.51403501432631,3.45460510954156,0.000839409485648994,0.00546462082207772,-0.769558186991286,"GABAergic","Rad181"
"Snhg18",0.237330780255175,7.46963523595522,3.83368499649982,0.000232432160224222,0.00225228369664635,0.367169310926595,"GABAergic","Snhg18"
"Gpr621",0.237217242453642,7.47053073698354,3.83451093310222,0.000231761659493507,0.00225228369664635,0.37009136864121,"GABAergic","Gpr621"
"Hyal21",0.237148147008744,7.47048546836396,3.83488320533251,0.000231460050047136,0.00225228369664635,0.371266555931745,"GABAergic","Hyal21"
"Gramd41",0.237068377196762,7.53066374528693,3.37257530910901,0.00109577055230197,0.0066394524518268,-1.00065703312905,"GABAergic","Gramd41"
