"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Kcnd1",-0.136416457696617,7.45584773363123,-4.40900958135123,1.22334926250032e-05,0.00623138863479676,2.95558068689518,"Glutamatergic","Kcnd1"
"Galnt14",-0.136292862454104,7.50437549393932,-3.6417297046063,0.000293365499424265,0.0261839731980475,0.0722541037983131,"Glutamatergic","Galnt14"
"Thada",-0.136199900393118,7.48328637235928,-3.78549750441772,0.000168252473917257,0.0202622922177794,0.563796650436236,"Glutamatergic","Thada"
"Spink10",-0.136140590181539,7.53866606544476,-3.33722211630672,0.000896645246343589,0.0424004517248234,-0.909695454946181,"Glutamatergic","Spink10"
"Crot",-0.136060827313861,7.53748713073454,-3.48367853252482,0.000529295150443537,0.0340050901235929,-0.437730987282776,"Glutamatergic","Crot"
"Aplf",-0.135976578733499,7.4899584129236,-3.48811886554655,0.000520749182203041,0.0339036099333418,-0.4543910589424,"Glutamatergic","Aplf"
"Rnf128",-0.135259020691248,7.52659887153651,-3.57824763461399,0.000372821412595088,0.0290289374237404,-0.128436135663898,"Glutamatergic","Rnf128"
"Bmp3",-0.134641026339029,7.53199803961472,-3.29873358810643,0.0010266277341128,0.0443930852939348,-1.03113209570488,"Glutamatergic","Bmp3"
"Xrcc5",-0.134432639872256,7.49777212141887,-3.76706456302576,0.000180867559044265,0.0206832159707171,0.506643720265171,"Glutamatergic","Xrcc5"
"9430037G07Rik",-0.133707265363984,7.48108850231976,-4.24842785795311,2.48236085439334e-05,0.00744946944861695,2.31431883747789,"Glutamatergic","9430037G07Rik"
"Egfem1",-0.133484399164614,7.54777466197519,-3.52759018315425,0.000450250995381831,0.0307048162200531,-0.289835239795226,"Glutamatergic","Egfem1"
"Sec24d",-0.133459896608129,7.47368981285892,-3.80095450238184,0.000158318370545362,0.019764465378883,0.613242339323297,"Glutamatergic","Sec24d"
"Otulin",-0.133234777906002,7.53541938983865,-3.23616731557451,0.00127576003928526,0.0487719557640019,-1.22393458916997,"Glutamatergic","Otulin"
"Dhx38",-0.133136746404471,7.47639151908535,-3.93418811514592,9.28807685405407e-05,0.0147898407456647,1.10147309283987,"Glutamatergic","Dhx38"
