"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"GRM7-AS11",-0.15972450189907,7.15106748133191,-10.5554068317181,2.79787669898369e-25,2.82930528865767e-24,46.555070345223,"GABAergic","GRM7-AS11"
"AC025038.11",-0.15972450189907,7.15106748133191,-10.5354621847735,3.41486845252229e-25,3.33170844357486e-24,46.3592439368592,"GABAergic","AC025038.11"
"ZACN1",-0.159722233435851,7.15106673412013,-10.5274914759601,3.69761495239498e-25,3.55070461330354e-24,46.2810744517018,"GABAergic","ZACN1"
"LINC023281",-0.159721478243819,7.15106648536619,-10.5412934566779,3.2216995715949e-25,3.16410920940945e-24,46.4164646214169,"GABAergic","LINC023281"
"PPM1J1",-0.159721381195704,7.19660684403175,-8.13920436020795,7.55830399558394e-16,1.9759579788026e-15,25.2861609292939,"GABAergic","PPM1J1"
"KLF41",-0.159719597384749,7.15259265863717,-10.7366597146015,4.50686589814577e-26,1.81684231867877e-24,48.3495591173969,"GABAergic","KLF41"
"AC023794.61",-0.159716738696281,7.1536119365009,-10.4582586863089,7.3629418095784e-25,6.16944230185265e-24,45.604445040371,"GABAergic","AC023794.61"
"AL139352.11",-0.159715829564155,7.1510646247328,-10.5488208670439,2.98828836258642e-25,2.97865336160984e-24,46.4903701154449,"GABAergic","AL139352.11"
"AL450992.21",-0.159710581595993,7.15106289608229,-10.5438293767382,3.14111295260059e-25,3.0996604376949e-24,46.4413575340299,"GABAergic","AL450992.21"
"AC063943.11",-0.159710581595993,7.15106289608229,-10.5438293767382,3.14111295260059e-25,3.0996604376949e-24,46.4413575340299,"GABAergic","AC063943.11"
"AL133453.11",-0.159710581595993,7.15106289608229,-10.5403509073876,3.25217183364105e-25,3.19101066746599e-24,46.4072137009919,"GABAergic","AL133453.11"
"ESYT11",-0.159705392633181,7.2490742011918,-6.70344069611363,2.75254658431407e-11,5.89896506993248e-11,15.0970428562035,"GABAergic","ESYT11"
"TLCD1",-0.159704612172048,7.15106092977825,-10.5672177233651,2.48605864914009e-25,2.57468663998194e-24,46.6711885630294,"GABAergic","TLCD1"
"FZD81",-0.159704456835122,7.17087618485409,-8.76819885286236,4.27874768996723e-18,1.25195226588913e-17,30.3338228897973,"GABAergic","FZD81"
"AC011287.11",-0.159703783117074,7.15230610279751,-10.7153857125375,5.59172212535258e-26,1.81684231867877e-24,48.1375550035354,"GABAergic","AC011287.11"
"AQP12",-0.159701136352488,7.15721876860112,-10.2277797736965,7.08872990199109e-24,3.98342003418181e-23,43.3802628589208,"GABAergic","AQP12"
"AC005993.11",-0.159700896454372,7.1510597058305,-10.5472374226615,3.03595247036772e-25,3.0145581744356e-24,46.4748196446522,"GABAergic","AC005993.11"
"UBA51",-0.15969784855989,7.83271384098991,-3.51915696619325,0.000444201963008019,0.000646392810157728,-0.322822021544633,"GABAergic","UBA51"
"AC092681.21",-0.159697454556709,7.15191029799727,-10.6717795621831,8.69056757291152e-26,1.81684231867877e-24,47.7041483514895,"GABAergic","AC092681.21"
"LINC018691",-0.159695186568543,7.15195479868146,-10.6765980378494,8.27789807946654e-26,1.81684231867877e-24,47.7519639586151,"GABAergic","LINC018691"
"SH2D4B1",-0.159694278262602,7.15189698299814,-10.672276197101,8.64710779901768e-26,1.81684231867877e-24,47.7090756912878,"GABAergic","SH2D4B1"
"LRP4-AS11",-0.159693868434375,7.15105739080766,-10.5343621850869,3.45257469417177e-25,3.3590032710371e-24,46.3484528892318,"GABAergic","LRP4-AS11"
"AC005786.21",-0.159685782291462,7.15105472722172,-10.5259875280627,3.75351165912672e-25,3.59272121051256e-24,46.266330719015,"GABAergic","AC005786.21"
"SELPLG1",-0.159683951170159,7.15262877957136,-10.7378895105458,4.45097223225908e-26,1.81684231867877e-24,48.3618257261458,"GABAergic","SELPLG1"
"SNCA-AS11",-0.159682492130624,7.15323109826522,-10.7921693939195,2.56278243147413e-26,1.81684231867877e-24,48.9044592884818,"GABAergic","SNCA-AS11"
"AC073342.11",-0.159681556210373,7.15166321576569,-10.6607735805384,9.71128000011299e-26,1.81684231867877e-24,47.5950015136306,"GABAergic","AC073342.11"
"CIDEB1",-0.159680665041337,7.15105304158277,-10.5522669099722,2.8871072621549e-25,2.90153579432385e-24,46.5242192817588,"GABAergic","CIDEB1"
"AC126768.31",-0.159674117896672,7.15105088492031,-10.5582482464881,2.71948963315005e-25,2.76528172662921e-24,46.5829949620713,"GABAergic","AC126768.31"
"AC009019.11",-0.159674117896672,7.15105088492031,-10.5582482464881,2.71948963315005e-25,2.76528172662921e-24,46.5829949620713,"GABAergic","AC009019.11"
"AC023866.1",-0.159672305619777,7.15105028794492,-10.550440195317,2.94031173268589e-25,2.93790047849121e-24,46.5062748196994,"GABAergic","AC023866.1"
"ADRB21",-0.159672022525469,7.15322329109489,-10.7912903380207,2.58584565532199e-26,1.81684231867877e-24,48.8956524295369,"GABAergic","ADRB21"
"CAV21",-0.159671313840712,7.17844542552878,-8.94756505096765,9.18876401652299e-19,2.79933621229946e-18,31.8403856918812,"GABAergic","CAV21"
"KBTBD11-OT11",-0.159670956305708,7.16263175042497,-9.41405340076293,1.47844103206261e-20,5.1149071483402e-20,35.8823497285039,"GABAergic","KBTBD11-OT11"
"AL360268.11",-0.159670857782525,7.15104981101751,-10.5553722473682,2.79884446311957e-25,2.82930528865767e-24,46.5547302429919,"GABAergic","AL360268.11"
"AC016708.11",-0.159670073787261,7.15194872096073,-10.6801221185804,7.98844943196025e-26,1.81684231867877e-24,47.7869465377475,"GABAergic","AC016708.11"
"CD381",-0.159669773059183,7.15104945370188,-10.5583099328411,2.71781225449226e-25,2.76528172662921e-24,46.5836012559949,"GABAergic","CD381"
"PRNCR11",-0.159668328297426,7.15104897778643,-10.5591133264344,2.69605981753534e-25,2.74550083582151e-24,46.5914980767042,"GABAergic","PRNCR11"
"TSPAN161",-0.159668328297426,7.15104897778643,-10.5591133264344,2.69605981753534e-25,2.74550083582151e-24,46.5914980767042,"GABAergic","TSPAN161"
"AL807752.41",-0.159666999773154,7.15200452269779,-10.6804181884285,7.96459409365308e-26,1.81684231867877e-24,47.7898862494029,"GABAergic","AL807752.41"
"AL669970.31",-0.159666798849269,7.15157547978688,-10.6649532990772,9.31034847623493e-26,1.81684231867877e-24,47.6364393891576,"GABAergic","AL669970.31"
