"SYMBOL","FC","logFC","P.Value","adj.P.Val","AveExpr","t","B","Directory","DEG_test"
"Cldn10",1.01533157671212,0.0219509451051247,0.923035351582809,0.997203555527256,9.97584912669616,0.0966267531262601,-4.68255673091686,"Astro","WTvsHET_in_Vehicle"
"Apoe",1.01514616817064,0.0216874721517862,0.923073874581818,0.997203555527256,11.9969328624449,0.0965782378968318,-4.68311808871486,"Astro","WTvsHET_in_Vehicle"
"Sirpa",-1.01072686765134,-0.0153931852503712,0.923211063575849,0.997203555527256,9.16564464001703,-0.0964054661875927,-4.75924992101169,"Astro","WTvsHET_in_Vehicle"
"Ppp3ca",1.01335934561033,0.0191458564687917,0.927076368268244,0.997203555527256,9.60024779927715,0.0915387811880039,-4.69723495389956,"Astro","WTvsHET_in_Vehicle"
"Dcaf8",1.00981776750424,0.0140949666022188,0.927155628745108,0.997203555527256,9.13273041262256,0.091439009874577,-4.77042991316305,"Astro","WTvsHET_in_Vehicle"
"Atp2b1",-1.01008145329382,-0.0144716370610529,0.928069346766734,0.997203555527256,9.17057363444151,-0.0902889076032929,-4.75934742525134,"Astro","WTvsHET_in_Vehicle"
"Ndfip1",-1.01061310452217,-0.0152307924765443,0.92939100097096,0.997203555527256,9.26171201645792,-0.0886255446661793,-4.73931904931426,"Astro","WTvsHET_in_Vehicle"
"Rufy3",1.01143930985037,0.0164097553833594,0.929473224420127,0.997203555527256,9.38810801529292,0.0885220708072219,-4.7211875939089,"Astro","WTvsHET_in_Vehicle"
"Csnk1a1",-1.0103739387563,-0.0148893323299984,0.93192506176563,0.997203555527256,9.26830388339839,-0.0854369940958118,-4.73781804367684,"Astro","WTvsHET_in_Vehicle"
"Rsrp1",1.01385320117494,0.0198487753503892,0.932395441511381,0.997203555527256,10.4874347163883,0.0848452226528299,-4.67779366936605,"Astro","WTvsHET_in_Vehicle"
"Cdh2",1.01173547899305,0.0168321427705659,0.933630946883572,0.997203555527256,9.46630222971439,0.0832910093736941,-4.7060384660964,"Astro","WTvsHET_in_Vehicle"
"Rps29",1.00782861729252,0.011250327326078,0.936981835859451,0.997203555527256,9.04129537541082,0.0790767357786901,-4.788023808559,"Astro","WTvsHET_in_Vehicle"
"Rpl37",1.00766556378884,0.0110168992329814,0.937379806881002,0.997203555527256,9.01692217790117,0.0785763190003184,-4.79552768497013,"Astro","WTvsHET_in_Vehicle"
"Ptk2",1.00836093569368,0.0120121338082484,0.937576478940048,0.997203555527256,9.12195454820819,0.0783290268689921,-4.77189946121266,"Astro","WTvsHET_in_Vehicle"
"Fnbp1",1.00955751938172,0.0137231103353108,0.938200874550036,0.997203555527256,9.32463066581277,0.0775439540463688,-4.73320246459757,"Astro","WTvsHET_in_Vehicle"
"Nxf1",1.00856811810482,0.0123085260265072,0.938501237969237,0.997203555527256,9.16546595189842,0.0771663144569701,-4.75955484276042,"Astro","WTvsHET_in_Vehicle"
"Chn1",-1.0095860106748,-0.0137638248725617,0.93956598349312,0.997203555527256,9.33232813445346,-0.075827724250945,-4.72669920591092,"Astro","WTvsHET_in_Vehicle"
"Ccnt2",1.00857475728617,0.0123180229383263,0.939972575054272,0.997203555527256,9.20582035101341,0.0753165963442711,-4.75354356388693,"Astro","WTvsHET_in_Vehicle"
"Appl2",-1.01220469933569,-0.0175010774365128,0.940785350362931,0.997203555527256,10.3439800837399,-0.07429491207642,-4.67818919533403,"Astro","WTvsHET_in_Vehicle"
"Rpl38",1.00724606502178,0.0104161693637503,0.940798473065519,0.997203555527256,9.00618655871275,0.0742784170636779,-4.79218302796844,"Astro","WTvsHET_in_Vehicle"
"Tnik",1.01113440980034,0.0159747870168612,0.941144873219514,0.997203555527256,9.69272464534532,0.073843005292664,-4.69189986367679,"Astro","WTvsHET_in_Vehicle"
"Npepps",1.00821298774751,0.0118004443024431,0.941157642312528,0.997203555527256,9.15733489845332,0.0738269552983722,-4.75999917410021,"Astro","WTvsHET_in_Vehicle"
"C130071C03Rik",1.00807759372265,0.0116066901974402,0.946583918683793,0.997203555527256,9.25395807011914,0.0670081158984207,-4.73935053603878,"Astro","WTvsHET_in_Vehicle"
"Ndufc2",1.00938178353213,0.0134719554452328,0.947006305600423,0.997203555527256,9.49503538213887,0.0664774653002176,-4.70346084360949,"Astro","WTvsHET_in_Vehicle"
"Phyhipl",1.0084037321784,0.0120733628423234,0.947437821895689,0.997203555527256,9.35327447666444,0.0659353646771163,-4.72562385261373,"Astro","WTvsHET_in_Vehicle"
"Slc25a3",-1.00967155162197,-0.0138860574224333,0.948402567607667,0.997203555527256,9.73298558254288,-0.0647234542606286,-4.69275384710489,"Astro","WTvsHET_in_Vehicle"
"Capza2",-1.0072162207288,-0.0103734222606732,0.949239398447331,0.997203555527256,9.20008089650464,-0.0636723071879608,-4.75269112644879,"Astro","WTvsHET_in_Vehicle"
"Hmgcr",1.00851554973024,0.0122333282203388,0.949573838290259,0.997203555527256,9.41023674736022,0.0632522355140485,-4.7126069918888,"Astro","WTvsHET_in_Vehicle"
"Srpk2",-1.00792414761249,-0.011387071396464,0.953136280514569,0.997203555527256,9.42747822693139,-0.0587783240089463,-4.71119325255958,"Astro","WTvsHET_in_Vehicle"
"Rpsa",1.0064025253772,0.00920744750531251,0.953986757167434,0.997203555527256,9.17704885687,0.057710425915906,-4.75901304906535,"Astro","WTvsHET_in_Vehicle"
"Crot",-1.00628723788204,-0.00904217146450397,0.954391976175193,0.997203555527256,9.14911703170661,-0.0572016372961067,-4.76342159291182,"Astro","WTvsHET_in_Vehicle"
"Ubb",1.00850449675936,0.0122175167103804,0.954464955350581,0.997203555527256,9.66533147521073,0.0571100070082313,-4.69278223548175,"Astro","WTvsHET_in_Vehicle"
