"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Gm10076",-0.099118352041696,8.71500131540795,-3.5700647965101,0.000359322069103405,0.0100943915016851,-0.107900877003606,"Glutamatergic","Gm10076"
"Ywhah",0.0989326960074717,8.76431097414659,3.67598897320033,0.000238729532115203,0.00855354345694387,0.283048048129059,"Glutamatergic","Ywhah"
"Ybx1",0.0986271344689964,8.06757071464184,4.78680380310974,1.72989483111564e-06,0.000288019554083363,4.4684089616876,"Glutamatergic","Ybx1"
"Pja2",-0.0981171350199617,8.54373635947116,-3.90556991095652,9.49012250704549e-05,0.00506232604071237,1.05262272195094,"Glutamatergic","Pja2"
"Erc2",0.0978462042806907,8.588469790311,3.5111926038394,0.00044895410765835,0.0111328547534523,-0.329932883866144,"Glutamatergic","Erc2"
"Mrfap1",0.0978147003260634,8.03317826765931,5.52365190540886,3.441362701157e-08,1.02207191121273e-05,8.19813700518216,"Glutamatergic","Mrfap1"
"Gm47283",-0.0968496551305131,7.79471898021483,-5.91047890897213,3.5738315899015e-09,1.66302296650083e-06,10.1715405174617,"Glutamatergic","Gm47283"
"Gstp1",0.0967578612471787,8.0395510068102,4.86202266401007,1.18764594679294e-06,0.000213399986558398,4.80923063724987,"Glutamatergic","Gstp1"
"Kcnq1ot1",-0.0963530028950963,9.57551659379577,-3.56492189689274,0.000366428472099954,0.0101699825479434,-0.0175950032239465,"Glutamatergic","Kcnq1ot1"
"Ppp1r1b",0.0962316051623606,7.73780323531288,7.06877496634903,1.7165441416272e-12,2.22513164873218e-09,17.5803207684206,"Glutamatergic","Ppp1r1b"
"Pip4k2c",0.0957633067956483,8.07037724472738,4.74186818195117,2.16010492174831e-06,0.000343873544911302,4.27761267032676,"Glutamatergic","Pip4k2c"
"Rps3",0.0954055206853788,8.1533889697062,4.51115528196825,6.5543711058891e-06,0.000803707613714022,3.313883329856,"Glutamatergic","Rps3"
"Tomm7",0.095114333128242,8.07778735126809,4.29358261213267,1.78221707716135e-05,0.00167727494899678,2.28725939560376,"Glutamatergic","Tomm7"
"Ubb",0.0948739325479089,9.00454914008971,3.4400180379404,0.000585121612366427,0.0125168688898049,-0.47352728435004,"Glutamatergic","Ubb"
"Pde7b",0.094819987764108,7.90974011611024,5.04005604695843,4.7724705487062e-07,9.95526385263449e-05,5.55897331024804,"Glutamatergic","Pde7b"
"Selenof",0.0946563465455128,8.14363336888144,4.55661039368884,5.28809550803534e-06,0.000680626647374647,3.49821286718022,"Glutamatergic","Selenof"
"Atp1b3",0.0946277267818942,7.92587786652726,5.19443788324679,2.11222784546553e-07,5.04377775519848e-05,6.34793487461767,"Glutamatergic","Atp1b3"
"Snrnp70",-0.0944464850396294,9.19788035887927,-3.30627986984135,0.000950269311778928,0.0135853389615077,-0.877337047147321,"Glutamatergic","Snrnp70"
"Nptn",0.0943948017676473,9.36266436516772,3.40702205557176,0.000660511933483233,0.012875371180294,-0.536541274523459,"Glutamatergic","Nptn"
"Chgb",0.0942847977912074,8.64752912293511,3.37155620801276,0.000751556740437899,0.0134418148899852,-0.775855297710205,"Glutamatergic","Chgb"
"Sesn1",0.0940678435481956,8.07709859548755,4.21527038980837,2.52664676374767e-05,0.00212285117909689,1.96281813725103,"Glutamatergic","Sesn1"
"Elmod1",0.094035175399215,8.94551055864826,3.26488881034322,0.00110041344611088,0.0135853389615077,-1.042230803377,"Glutamatergic","Elmod1"
"Kcnj6",0.0934175031044102,8.42296780189754,3.61553285742932,0.000301869705931898,0.00949874230290472,-0.0257489715311721,"Glutamatergic","Kcnj6"
"Swt1",0.0932358855768722,8.08668854114293,4.20908612344872,2.59661335673055e-05,0.00216162106412596,1.94612719714155,"Glutamatergic","Swt1"
"Snap25",-0.0931930574022388,10.2237609041919,-5.11465336860197,3.22794495419033e-07,7.32259312858076e-05,5.89304525039597,"Glutamatergic","Snap25"
"Kcnip4",-0.0930915289844023,9.21763938368476,-3.27538238554579,0.00106040028032494,0.0135853389615077,-0.96970625530932,"Glutamatergic","Kcnip4"
"Ttc39b",0.092984865115838,8.1177182428774,4.27914210018959,1.90152648108307e-05,0.00173411570747214,2.25351317070999,"Glutamatergic","Ttc39b"
"Cep112",-0.0929193644514381,7.77364872156328,-7.47644398457478,8.58100930341153e-14,1.94660196047891e-10,20.5126384232812,"Glutamatergic","Cep112"
"Sorbs1",0.0926608498789925,8.03922951594061,4.43952514888402,9.15620136720058e-06,0.00103854214007473,2.86672960962462,"Glutamatergic","Sorbs1"
"Arl15",0.0925705524978184,8.14425993639996,4.4417422559845,9.0626118361185e-06,0.0010343916956093,3.0053785688858,"Glutamatergic","Arl15"
"Prickle2",0.0923932353024615,8.23955068681654,3.92837685519711,8.6356004582205e-05,0.0048004195138327,0.998465161166872,"Glutamatergic","Prickle2"
"Fam19a1",-0.0919786201168336,8.56703252337101,-3.42302059406294,0.000622895783801696,0.0125913118602914,-0.647943767660216,"Glutamatergic","Fam19a1"
"Bsg",0.0919411423097589,8.38663036801156,3.80788083946349,0.000141378848435452,0.0064508023419134,0.648197382353256,"Glutamatergic","Bsg"
"Nmt1",-0.0917294551399497,7.98094858271305,-5.06414002181928,4.20891383388933e-07,8.98627861852041e-05,5.72936891453791,"Glutamatergic","Nmt1"
"Rnf7",0.0917250246220096,7.93203666797294,5.13622505212481,2.87997127775937e-07,6.70073317292014e-05,6.05950533194713,"Glutamatergic","Rnf7"
"Phf14",0.0916873622184777,8.22398833323106,3.7029367442097,0.000214782056419061,0.00803683455648067,0.11091240997654,"Glutamatergic","Phf14"
"Hbb-bs",-0.0916775984775082,7.88535465089277,-5.38836478177881,7.34539308546808e-08,1.96035578992757e-05,7.32297878113105,"Glutamatergic","Hbb-bs"
"Kifc2",0.0914291728206464,8.19627789672384,3.8585365196751,0.000115108412940311,0.00577068364099656,0.651002054315943,"Glutamatergic","Kifc2"
"Wdr82",0.091247777823531,8.02990926022006,4.557124445673,5.27521353201142e-06,0.000680626647374647,3.37617678436589,"Glutamatergic","Wdr82"
"Gpr22",-0.091085614799157,8.66986584277932,-3.3860721990784,0.000712967644828469,0.0132164829605179,-0.734413515924784,"Glutamatergic","Gpr22"
"Rims2",-0.0910710279009894,9.36089837494503,-3.18580544200993,0.0014499492262152,0.0135853389615077,-1.22168676085218,"Glutamatergic","Rims2"
"Tox",-0.0908454618163841,7.79699199956295,-7.13456499731342,1.06996378459619e-12,1.6181418969043e-09,18.0632695440178,"Glutamatergic","Tox"
"Rorb",0.0908016096446485,8.29378179637035,2.80702155568025,0.00501422484301409,0.018632731426118,-2.62224515094488,"Glutamatergic","Rorb"
"Washc4",0.09077339862122,8.03999865871798,4.35606370434848,1.34339978678164e-05,0.00138522837105188,2.50066830324724,"Glutamatergic","Washc4"
"Rere",-0.0904787956494779,8.47637275467411,-3.3768196123584,0.000737345761599694,0.0134081672159431,-0.829946186148241,"Glutamatergic","Rere"
"Celf4",-0.0902629756115338,8.92659492377676,-3.13053135536014,0.00175219412706475,0.0135853389615077,-1.46591687356524,"Glutamatergic","Celf4"
"Enpp2",0.0901297913266461,8.58862814415406,3.17235629117624,0.00151870781341843,0.0135853389615077,-1.42272108378094,"Glutamatergic","Enpp2"
"Rpl39",0.0900072394347529,8.16389205685621,3.52270859994902,0.000429926322368676,0.0108317132680611,-0.579649043997197,"Glutamatergic","Rpl39"
"Tshz2",-0.0899779067131696,7.69219264801204,-9.95608512267772,3.39991183044783e-23,1.54253999747418e-19,41.7306771637091,"Glutamatergic","Tshz2"
"Ptprt",0.0896258193925608,8.04526022082718,4.40210459508445,1.08822375025185e-05,0.00118970389274521,2.70876646159603,"Glutamatergic","Ptprt"
"Kif3a",0.0890382749533742,8.15010785396387,4.07464580322149,4.66013976279421e-05,0.00325277755443036,1.44774997725735,"Glutamatergic","Kif3a"
"Strbp",-0.0890054555029174,9.1939763558467,-3.07395668037276,0.0021206549711706,0.0135853389615077,-1.57684864662095,"Glutamatergic","Strbp"
"Tbl1x",0.0888268112015158,7.95324154563022,4.73532895663393,2.23070244553306e-06,0.000352024243317687,4.1192702831492,"Glutamatergic","Tbl1x"
"Cacng3",-0.0887858998755391,8.47649555865804,-3.56644457570218,0.000364310871764814,0.0101699825479434,-0.195194883511057,"Glutamatergic","Cacng3"
"Pcdh10",-0.0885468033872883,8.42298501622924,-3.48732026183817,0.000490928458311186,0.0115406342764655,-0.494378861778257,"Glutamatergic","Pcdh10"
"Arpc1a",0.0884216301305205,8.06291073510558,4.46779858423667,8.02901796031617e-06,0.000946172843791025,3.02414073379444,"Glutamatergic","Arpc1a"
"Lamp5",0.0882642703002681,8.30192855989051,3.73446519531226,0.00018963097641149,0.00756409225852141,0.322886849662127,"Glutamatergic","Lamp5"
"Pcmtd1",0.0882611768466877,8.64760517116805,3.07637365615184,0.00210356177871379,0.0135853389615077,-1.69342735568233,"Glutamatergic","Pcmtd1"
"Caln1",0.0879871426607757,7.93316357186419,4.88465238902026,1.05947020587174e-06,0.000196196584654698,4.80883913407139,"Glutamatergic","Caln1"
"Ier5",0.0877781466213392,8.00576082870032,4.95765316686239,7.30536694096181e-07,0.000145689889279753,5.2494552630444,"Glutamatergic","Ier5"
"Gpr88",0.0876977785289288,7.72153092568068,6.19869095690893,6.02184433086412e-10,3.52530422311361e-07,11.8648525376835,"Glutamatergic","Gpr88"
"Pcsk2",-0.0871628745458306,9.06822457029484,-3.0707464373424,0.00214355525222207,0.0135853389615077,-1.60877701737181,"Glutamatergic","Pcsk2"
"Pnkd",0.0870440428357213,7.9912870064034,4.92948380521169,8.43728686889237e-07,0.000164645034512536,5.08408804519788,"Glutamatergic","Pnkd"
"Tspyl4",0.0868979448735363,8.33568539297691,3.80771897148096,0.000141471199695919,0.0064508023419134,0.615591286120952,"Glutamatergic","Tspyl4"
"Kctd17",0.0867343074968616,8.05343178007323,4.09383019794747,4.29150816412872e-05,0.00312780281777542,1.42809000091871,"Glutamatergic","Kctd17"
"Gtdc1",0.0866959780413445,8.13515980737678,3.75303341636387,0.00017614253967037,0.00737650930667075,0.20902890025992,"Glutamatergic","Gtdc1"
"Ppil2",0.0866675012314957,8.03254519160975,4.29061493398957,1.80613853063424e-05,0.00168957742546135,2.21640520438686,"Glutamatergic","Ppil2"
"Chd9",0.0865348101330987,9.0054729312679,2.98222170406458,0.00287165491201349,0.0146428587535756,-1.86934400373657,"Glutamatergic","Chd9"
"Cadps",-0.0863733556697195,8.95465281768736,-2.97279927416648,0.00296117561788901,0.0148574551046308,-1.91837589520534,"Glutamatergic","Cadps"
"Rps15a",-0.0862615838883141,8.39601663351996,-3.45456427505002,0.000554500167504592,0.0123170979680212,-0.626823199784921,"Glutamatergic","Rps15a"
"Timm9",0.0861732260669132,8.63873449020329,3.05882371916807,0.00223060538195622,0.0135853389615077,-1.74644389185315,"Glutamatergic","Timm9"
"Gabra1",0.0860658963642447,9.10309218065271,2.99175563347252,0.00278359646037048,0.0144747015939265,-1.82072393138528,"Glutamatergic","Gabra1"
"Pcdh15",-0.0860166357401333,8.03167866855196,-4.5377716220347,5.78152892275409e-06,0.00072360818544925,3.27931457503731,"Glutamatergic","Pcdh15"
"Pcdh17",-0.0859900015137445,7.98921198334353,-4.5477672931027,5.51447418081272e-06,0.000704765334037952,3.28345511490692,"Glutamatergic","Pcdh17"
"Sgcz",-0.0859754893837579,8.81925033914682,-3.00177492236973,0.00269371940990249,0.0142916825800149,-1.87071854006173,"Glutamatergic","Sgcz"
"Gm19410",-0.0857972929031376,7.78470483451116,-6.13068670509209,9.23292361712399e-10,4.92820875892842e-07,11.4793002353198,"Glutamatergic","Gm19410"
"Tenm2",-0.0857717751162852,8.25847045783537,-3.78536204616757,0.000154787108471799,0.00690190772615777,0.409996177172911,"Glutamatergic","Tenm2"
"Lars2",-0.0857080230125877,8.96701178364498,-2.92274561157038,0.00348087386000377,0.0154603276581861,-2.05419767322387,"Glutamatergic","Lars2"
"Sgk1",0.0856837728770135,7.97729607616322,4.25614829375377,2.10734354340702e-05,0.00188394436580052,2.01422885002292,"Glutamatergic","Sgk1"
"Hprt",0.0854947827070323,8.02198342527368,4.63610132754551,3.615783402529e-06,0.000516686907000759,3.72870989846084,"Glutamatergic","Hprt"
"Top1",-0.0854370961593816,8.66241191940166,-3.06040472831524,0.0022188786844472,0.0135853389615077,-1.74818633361368,"Glutamatergic","Top1"
"Scn3b",-0.0853055944437049,7.87276098546698,-5.18379363549973,2.23597207477677e-07,5.26992483286348e-05,6.24233006761562,"Glutamatergic","Scn3b"
"Atp1a1",0.0852892311665752,8.93947804223613,2.9692901222319,0.00299516117056038,0.0149289164853968,-1.92078510309205,"Glutamatergic","Atp1a1"
"Slc38a2",0.0851126058021627,8.44189685982161,3.0718510271875,0.00213565018808381,0.0135853389615077,-1.78687188928327,"Glutamatergic","Slc38a2"
"Ivns1abp",0.0847225940931846,8.16276434082035,3.56558257141212,0.000365508257515026,0.0101699825479434,-0.459251943743069,"Glutamatergic","Ivns1abp"
"Sipa1l1",0.0845072336144526,8.5854676762016,3.07526602290438,0.00211137936727336,0.0135853389615077,-1.71364682958448,"Glutamatergic","Sipa1l1"
