"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Lars2",-0.486422093600396,9.23122920815724,-17.4812649369738,3.5796042729228e-67,2.18570636904666e-63,137.42659812328,"Glutamatergic","Lars2"
"Sgcz",0.420264682496308,8.63965502305541,16.543495798099,1.82486330502775e-60,4.77540657449975e-57,125.006868953273,"Glutamatergic","Sgcz"
"AC149090.1",0.382448673723447,9.89199817541514,17.4065746800791,1.26049690342508e-66,5.77244556923515e-63,133.032793025149,"Glutamatergic","AC149090.1"
"Mef2c",0.37693912700753,10.2329950448251,17.3688722350721,2.37515934369262e-66,8.70163377155229e-63,130.151861714966,"Glutamatergic","Mef2c"
"Ttr",-0.374724607746782,7.82236036257908,-26.9186718784209,8.34075716744266e-153,1.52785989793215e-148,337.843599575884,"Glutamatergic","Ttr"
"Gm28928",0.359729671518796,8.5227525926438,14.9005227908159,1.52454822398328e-49,3.1029638185473e-46,100.802800536651,"Glutamatergic","Gm28928"
"Gm42418",-0.356864974851796,10.6610419697823,-19.4269299690856,3.63339641274403e-82,3.32782777443226e-78,158.593055376019,"Glutamatergic","Gm42418"
"Ano3",0.345650656255343,9.09833792425706,12.7213106483422,1.027057558891e-36,1.56780336364711e-33,71.0183240770822,"Glutamatergic","Ano3"
"Pak7",0.311666586415711,8.48065104524433,12.5033975730282,1.5452501703743e-35,2.17737635545511e-32,69.3926223161243,"Glutamatergic","Pak7"
"Ptprd",0.302705783652536,10.1622071891291,15.5431930811907,1.0904305815261e-53,2.49681342404939e-50,103.879744673441,"Glutamatergic","Ptprd"
"Rplp1",-0.295096511554561,8.84004311234833,-11.4923940826169,2.50232060505307e-30,2.08352312924373e-27,57.2263120243837,"Glutamatergic","Rplp1"
"Uba52",-0.291578691154548,8.79963855146653,-11.4250335932387,5.37741234960184e-30,3.94013757680026e-27,56.5443485686818,"Glutamatergic","Uba52"
"Rpl37",-0.284678490988536,8.61020989074439,-11.0647251493707,2.99249813035283e-28,1.61225237505303e-25,52.8661202876183,"Glutamatergic","Rpl37"
