"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Nrn11",-0.313884925251494,7.70136136164517,-2.28494672742222,0.0248188510512438,0.0469931016680391,-3.7805297291887,"GABAergic","Nrn11"
"Cog11",-0.313823318666134,7.61806842767482,-4.12598717446058,8.60450218970331e-05,0.000358386816501323,1.2314579964612,"GABAergic","Cog11"
"2310074N15Rik1",-0.31381779649857,7.58045816237016,-2.55576214693148,0.0123833484775969,0.0263522784168636,-3.31915797998012,"GABAergic","2310074N15Rik1"
"Nfkbia1",-0.31371955276702,7.57468125697053,-4.01748787374601,0.000126980575299938,0.000502381923195006,0.839507636200345,"GABAergic","Nfkbia1"
"Ccdc771",-0.313581718729971,7.81235603175265,-2.5580632575202,0.0123076732882092,0.026207690583979,-3.11328924858293,"GABAergic","Ccdc771"
"Pcdhgc41",-0.313565011942742,7.62285924893003,-3.96901448058392,0.000150797803465108,0.000579864682980583,0.713843374688136,"GABAergic","Pcdhgc41"
"Cisd31",-0.313469459363314,7.59104237594832,-4.32993733350277,4.07510470033774e-05,0.000186057723674806,1.91515667597753,"GABAergic","Cisd31"
"Plrg11",-0.313462434039086,7.67157603227608,-3.37272036050966,0.00112450008014044,0.00332629767049458,-1.08800757176295,"GABAergic","Plrg11"
"Slc12a91",-0.313457231514187,7.57623578803213,-3.14337461131198,0.00230348836216114,0.00620078116234061,-1.82260807404953,"GABAergic","Slc12a91"
"Tmem1151",-0.313438301221655,7.57503145391561,-4.16878167258026,7.36806406318226e-05,0.000313212568173608,1.34697278003552,"GABAergic","Tmem1151"
"Kdelr11",-0.313421429100859,7.78451355749953,-2.38301856063474,0.0194114971928569,0.0383134736527386,-3.48666152714523,"GABAergic","Kdelr11"
"Pnpla21",-0.313418626819095,7.57177394008764,-4.41585880573774,2.9566618104608e-05,0.000143323716378155,2.19803708756031,"GABAergic","Pnpla21"
"Rnase4",-0.313182182328695,7.53987528475834,-5.18702649127984,1.44019163173369e-06,1.31558838537332e-05,5.03261502501495,"GABAergic","Rnase4"
"Zfp8661",-0.313170763863591,7.62648256408179,-3.26595000202224,0.00157652159484766,0.00448377866874109,-1.43060376092387,"GABAergic","Zfp8661"
"Egln21",-0.313169704314209,7.71969969287036,-3.29915929123805,0.00142031017995068,0.00408376431316198,-1.25047717701606,"GABAergic","Egln21"
"Scamp21",-0.31313971273395,7.6472855143359,-3.75032520560142,0.000322454045070079,0.00113097363020598,0.0376274014592157,"GABAergic","Scamp21"
"Gramd21",-0.313121585752467,7.59601845057568,-3.71742980171246,0.000360692513673643,0.00124108819158018,-0.102811304991921,"GABAergic","Gramd21"
