"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"AL589670.5",-0.0245184020024141,7.62059596290208,-5.46330311016432,4.75454590254874e-08,2.49837419174716e-07,7.18216618521632,"Glutamatergic","AL589670.5"
"Gm44702",-0.0245183160252838,7.62081876457531,-5.49623432744241,3.94870292453515e-08,2.19580301776973e-07,7.3619395933527,"Glutamatergic","Gm44702"
"Hsd17b1",-0.0245181106758308,7.62141351115479,-5.36420455440348,8.26185297679249e-08,3.79760771934751e-07,6.64844977740646,"Glutamatergic","Hsd17b1"
"Gm20632",-0.0245174234132284,7.62262525547818,-5.40683087905991,6.52171274297874e-08,3.15684482038616e-07,6.87802228778559,"Glutamatergic","Gm20632"
"Gm31305",-0.0245170014017573,7.62291576124814,-5.31630368225207,1.07546164942611e-07,4.68902759486679e-07,6.39477435188988,"Glutamatergic","Gm31305"
"Mterf1b",-0.0245167701670432,7.64666934409433,-4.25138777499312,2.13847051724671e-05,5.72548210132772e-05,1.33601576676833,"Glutamatergic","Mterf1b"
"Gm26737",-0.0245167263446238,7.62159292328433,-5.44697600157663,5.2110896111395e-08,2.66974148793168e-07,7.09420189351106,"Glutamatergic","Gm26737"
"Olfr56",-0.0245166501678193,7.62097794741394,-5.48470980115251,4.21436216359057e-08,2.30002579920057e-07,7.29922047563691,"Glutamatergic","Olfr56"
"Egfros",-0.0245164827836755,7.62056748501055,-5.49361528330735,4.00761158252832e-08,2.21918329380581e-07,7.34742178686121,"Glutamatergic","Egfros"
"Inpp5e",-0.0245161798413811,7.69072193601307,-3.18466453187789,0.00145243976280477,0.00307037266209435,-2.58533552702949,"Glutamatergic","Inpp5e"
"C1ql1",-0.0245160831802558,7.6218984353168,-5.44147700731191,5.37421023078696e-08,2.72152487855383e-07,7.06459247848164,"Glutamatergic","C1ql1"
"Plin2",-0.0245145227415122,7.6223605982437,-5.41889397794167,6.09754814738979e-08,2.99002207930163e-07,6.94274574896735,"Glutamatergic","Plin2"
"Slc7a15",-0.0245120792431548,7.62087325831728,-5.44416005728146,5.29401211821148e-08,2.69275497663749e-07,7.07839841991851,"Glutamatergic","Slc7a15"
"AC164881.1",-0.0245099542113216,7.624253369651,-5.17127633730371,2.35752877641056e-07,9.07495876469114e-07,5.63852896432414,"Glutamatergic","AC164881.1"
"1010001B22Rik",-0.024509785345975,7.62241722505691,-5.38757949604518,7.25847875722566e-08,3.43319522835349e-07,6.77418427446709,"Glutamatergic","1010001B22Rik"
"Map10",-0.024509435297194,7.63033924559819,-5.00351177361467,5.69880844417548e-07,1.98157359613593e-06,4.79252029536329,"Glutamatergic","Map10"
"Gm26604",-0.0245064378275268,7.62713036937796,-5.17672433826117,2.2898736432297e-07,8.84430508956564e-07,5.66737968973883,"Glutamatergic","Gm26604"
"Arhgap27os1",-0.0245059535572372,7.62084332772819,-5.48855021847012,4.12396453030542e-08,2.2632051993392e-07,7.32015280870069,"Glutamatergic","Arhgap27os1"
"Nhlrc4",-0.0245051000703311,7.62060714473415,-5.43727609029153,5.50214882819009e-08,2.77278673381167e-07,7.04089690629823,"Glutamatergic","Nhlrc4"
"Gm45768",-0.0245035585517455,7.6273169562168,-4.9056427768032,9.4183551882538e-07,3.1079053847967e-06,4.30688490600985,"Glutamatergic","Gm45768"
"Mcemp1",-0.0245032200288602,7.62065017668877,-5.51597787746373,3.53086294498341e-08,2.02708283064598e-07,7.47023332018332,"Glutamatergic","Mcemp1"
"Capsl",-0.0245012945953773,7.62136248470101,-5.47413326621015,4.47336344929138e-08,2.39781131295592e-07,7.24166134905618,"Glutamatergic","Capsl"
"Nat8f6",-0.0245012916826672,7.62043714170849,-5.49430635128837,3.99198553482513e-08,2.21177393941014e-07,7.3511448425308,"Glutamatergic","Nat8f6"
