"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"Opalin6",-0.0442414254842198,7.64839301692516,-2.81665400843777,0.00491635842126455,0.0142647483550178,-3.19185131262073,"Pvalb"
"Gm155185",-0.0442356618081607,7.63340107487728,-3.53570940971067,0.000419071746631866,0.00219474497665805,-0.950621407532848,"Pvalb"
"Amhr25",-0.0442211229161877,7.63347738871655,-3.30769479242374,0.000962981682007734,0.00407719296049223,-1.72072900452372,"Pvalb"
"Gm371655",-0.044220021878874,7.63075114806313,-3.56904960045031,0.000369588294588146,0.00200376870917724,-0.836314202396133,"Pvalb"
"4933406B17Rik5",-0.0442158596520095,7.63068410301657,-3.56769295442705,0.000371490215703888,0.00200948816534463,-0.841228185691243,"Pvalb"
"Evpl5",-0.044215343722982,7.63069817602347,-3.56793174159587,0.000371154790296385,0.00200947073797164,-0.840302094492779,"Pvalb"
"Npr34",-0.0442152218987921,7.6346145147568,-3.22262380829563,0.00129755929581978,0.00511849101126662,-1.99426171433929,"Pvalb"
"Isg154",-0.0442131969583022,7.63064831138666,-3.56714516556513,0.000372260769285746,0.00201075431865949,-0.843195623696784,"Pvalb"
"Evi2a6",-0.0442108777111212,7.6342429020372,-3.52212872734841,0.00044095036888693,0.00226904543379904,-0.997761174699451,"Pvalb"
"Bmp54",-0.0442078894868416,7.630758241005,-3.56781594626838,0.000371317413101717,0.00200948816534463,-0.84064717418716,"Pvalb"
"Gm159782",-0.0442066011492379,7.63070408479849,-3.56722941760043,0.000372142157930896,0.00201075431865949,-0.842833080171123,"Pvalb"
"Gm200636",-0.0442056971657765,7.65819535717384,-2.76055819437127,0.00584067066493758,0.0164430003651936,-3.3369718101523,"Pvalb"
"Slc16a94",-0.04420466701752,7.63076012505789,-3.56748805863009,0.000371778259864058,0.00200948816534463,-0.841798569334353,"Pvalb"
"C1qtnf51",-0.04420466701752,7.63076012505789,-3.56748805863009,0.000371778259864058,0.00200948816534463,-0.841798569334353,"Pvalb"
"Cd300a1",-0.04420466701752,7.63076012505789,-3.56748805863009,0.000371778259864058,0.00200948816534463,-0.841798569334353,"Pvalb"
"Plin24",-0.0441988173659871,7.63067432070761,-3.56579816394232,0.000374161910164781,0.00201900359185852,-0.847903651580337,"Pvalb"
"Gsto25",-0.0441982901098728,7.63470313346642,-3.22093703384147,0.00130516680621845,0.0051378850775049,-1.99962488452008,"Pvalb"
"Ropn1l5",-0.0441962302414591,7.63500029218863,-3.24659235255589,0.00119379400339005,0.00480215273427253,-1.9173069491057,"Pvalb"
"Iyd4",-0.0441804023050514,7.63071781201812,-3.56435959447674,0.000376202319020395,0.00202798714336485,-0.852841574583684,"Pvalb"
"Gm406034",-0.044164664607262,7.63231018576624,-3.3302286094337,0.000888855526006769,0.00384166773366693,-1.64806136448924,"Pvalb"
"C781975",-0.0441642453311024,7.63334650108416,-3.52376539879356,0.000438258224258691,0.00225877982016116,-0.99257813786487,"Pvalb"
"Proscos6",-0.0441631993382359,7.65815485358558,-2.47405132231572,0.0134692292095572,0.0330087812353429,-4.08182775595829,"Pvalb"
"Gm106456",-0.0441619908398136,7.64877392223022,-3.01643163327377,0.00260079642739684,0.00861736578592787,-2.61597986027286,"Pvalb"
"A530065N20Rik2",-0.0441589926995318,7.630697569024,-3.56171059479532,0.000379986816770516,0.00204373312578753,-0.862242543988468,"Pvalb"
"Plekho24",-0.0441561957575445,7.63332021914902,-3.47118440340374,0.000532894826158153,0.00259776204903278,-1.17388834791009,"Pvalb"
"Nfkbil16",-0.044143340370141,7.66963689619057,-2.40467529972971,0.0163076187836214,0.0387682883293049,-4.23655192805143,"Pvalb"
"Gm344253",-0.0441349579130987,7.63069089570869,-3.55908650613808,0.000383770820443681,0.00206055801139118,-0.871463472225321,"Pvalb"
"Gm136104",-0.0441302610337955,7.64291218485927,-3.11945357049441,0.00184642984484124,0.00674111270150625,-2.30992261171454,"Pvalb"
"Fam198b5",-0.0441281672868872,7.65808853976638,-2.64996262158141,0.00813484546771769,0.0217201848906476,-3.63354012584731,"Pvalb"
"Entpd16",-0.0441265994233344,7.63555913597346,-2.95543451604763,0.00317111386718676,0.0100506502708977,-2.80853487936534,"Pvalb"
"Glra35",-0.0441165433035948,7.63727172434808,-3.24882852121474,0.00118451520308896,0.00477668951327809,-1.90824156044277,"Pvalb"
"Npy2r5",-0.0441164865872929,7.63098130343608,-3.561483694868,0.000380312628464721,0.00204470105160969,-0.862672101205909,"Pvalb"
"Myo1d6",-0.0441161122813849,7.66547825291071,-2.36084816203133,0.0183607522538477,0.0427889261631533,-4.3440124231254,"Pvalb"
"Txnrd36",-0.0441149379718517,7.6399018857951,-3.38621521238106,0.000726986582865079,0.00328217827643016,-1.4566264754131,"Pvalb"
"Oca24",-0.0441029945416007,7.63199049973485,-3.51950074472901,0.000445305458099372,0.00228492338161284,-1.00880691672816,"Pvalb"
"Gm381022",-0.0441013861991522,7.63065883400058,-3.55529216136807,0.000389304743567868,0.00207798154984865,-0.884810121208447,"Pvalb"
"Itga16",-0.0441013861991522,7.63065883400058,-3.55529216136807,0.000389304743567868,0.00207798154984865,-0.884810121208447,"Pvalb"
"Olfr8783",-0.0440979861087056,7.63068465811396,-3.55508291823469,0.000389612078801013,0.00207882940200844,-0.885514591395449,"Pvalb"
"Cobll16",-0.0440943250853421,7.6348617153982,-3.29325168901785,0.0010134644307837,0.00423995617620484,-1.76624809458333,"Pvalb"
"Hist1h3h5",-0.0440764950163572,7.63071404535093,-3.55296836516491,0.000392730684697021,0.00209408965154939,-0.892892759982526,"Pvalb"
"Vmn2r296",-0.0440734123938054,7.64674493454719,-2.70998374769655,0.00680544949461209,0.0186628536250586,-3.48677198704309,"Pvalb"
"Trmo6",-0.0440705236721479,7.64431723195742,-3.11220945821153,0.00189204506791188,0.0068468483750511,-2.33057894879245,"Pvalb"
"Rcsd16",-0.0440680844459473,7.63592252657234,-3.17249818841734,0.00154202134496111,0.00585954828508536,-2.15131263511828,"Pvalb"
"1700018L02Rik6",-0.0440659113198416,7.64844940183956,-2.84018986299853,0.00456965093306258,0.013410104250848,-3.12714302470527,"Pvalb"
"Tmem1045",-0.0440645803107689,7.66636193913983,-2.63956842711808,0.00838736613957607,0.02227692147811,-3.65450403751867,"Pvalb"
"Abhd152",-0.0440622952091596,7.63272697419257,-3.19384828205818,0.00143312202652927,0.00551821813828089,-2.08712598388818,"Pvalb"
"Rhobtb15",-0.0440591942532542,7.67569911263985,-2.33145075337163,0.0198617245978967,0.0458058195844716,-4.40082927270977,"Pvalb"
"Gm106344",-0.0440571849465154,7.63335305966295,-3.44562829221589,0.000585481565954054,0.00278211084977698,-1.26110798857862,"Pvalb"
"Hist2h3b5",-0.0440569041314829,7.63465372948474,-3.51149330517134,0.000458824427875966,0.00233639247037714,-1.03427963259709,"Pvalb"
"Gm176385",-0.0440389706887663,7.63070348501425,-3.54886346846279,0.000398851475175613,0.00212183745365181,-0.907279574479421,"Pvalb"
