"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Tecr",0.697183716622691,8.82288159118347,5.5423579879783,7.20454677349834e-08,0.00026181322974893,6.13052199081951,"Glutamatergic","Tecr"
"Nap1l5",0.66210234578759,8.6552069042204,5.38958694728764,1.56208411619365e-07,0.000454129094259818,5.7264067168687,"Glutamatergic","Nap1l5"
"Fryl",-0.59946142922383,7.92976225909453,-5.25332107409831,3.07312864975122e-07,0.000744516634213061,6.09900539451217,"Glutamatergic","Fryl"
"Ndufb5",0.563709571871975,8.13366214968047,4.17988277210113,3.96600017926466e-05,0.00923079733259279,1.79707816049911,"Glutamatergic","Ndufb5"
"Osbpl1a",0.563302246889091,8.95580295479497,4.49706821421426,1.03149494431896e-05,0.00535493232522158,2.28253475483881,"Glutamatergic","Osbpl1a"
"Slc1a2",0.560768765266307,9.09586076678951,4.04908987686607,6.75644422722473e-05,0.0122764591608673,0.828360932068748,"Glutamatergic","Slc1a2"
"Sparcl1",0.534535453766155,8.55791493766374,4.14666642157625,4.54630470655046e-05,0.0101669361868335,1.3868159816782,"Glutamatergic","Sparcl1"
"Snx14",0.532564662952433,7.98170008050824,3.67659768143646,0.000286143984849384,0.02557997941654,0.20312566113128,"Glutamatergic","Snx14"
"Akr1a1",0.529576476019566,7.94608955414331,5.64216426022248,4.30828216529697e-08,0.000208750631849189,7.90806998333351,"Glutamatergic","Akr1a1"
"Gm47283",-0.516803513078288,7.6413753246824,-5.72908788620687,2.73814065075277e-08,0.000199008062496711,8.56471862967172,"Glutamatergic","Gm47283"
"Pcdh9",0.508420732504117,8.94752570435324,3.67597480035374,0.000286808933069038,0.02557997941654,-0.180030307903373,"Glutamatergic","Pcdh9"
"Dgkb",-0.497462731867833,8.37808222605231,-3.70682321356906,0.000255567745095103,0.0252740352155005,0.15048081900114,"Glutamatergic","Dgkb"
"Prepl",0.496455499597872,8.67425591420951,3.87924977537967,0.000132271908112523,0.0184875428492658,0.500185999682897,"Glutamatergic","Prepl"
"Peg3",0.4909698566877,9.16127743029201,3.62137267348,0.000351101737665552,0.0270728463193963,-0.391149665631812,"Glutamatergic","Peg3"
"mt-Nd4l",-0.489164893220543,7.54618210922966,-6.8143503237122,6.36118588842205e-11,9.24661980741029e-07,14.3245720118354,"Glutamatergic","mt-Nd4l"
"Klf6",0.48698551468387,7.765995672913,4.66175750698502,4.97404923361905e-06,0.00354149872739044,3.81713699548861,"Glutamatergic","Klf6"
