SYMBOL,FC,logFC,P.Value,adj.P.Val,AveExpr,t,B
Mical2,-1.172525793,-0.229619659,1.57359E-13,4.47529E-12,10.02813669,-7.401610085,19.95348665
Grin2a,-1.179779393,-0.238517115,2.10499E-13,5.58696E-12,10.95555652,-7.362455022,19.68263023
Srrm2,1.167686741,0.22365329,2.12163E-13,5.58696E-12,10.88046634,7.361392402,19.67503807
Rtn1,1.164578549,0.21980795,2.64401E-13,6.7139E-12,11.64621069,7.331635155,19.44452928
Rpl35,-1.165469056,-0.2209107,7.4777E-13,1.83333E-11,9.612557221,-7.189516152,18.4191541
Tmx4,1.159462019,0.213455561,1.07178E-12,2.54012E-11,10.05981346,7.139684315,18.0834368
Auts2,1.179108156,0.237696059,1.14817E-12,2.63339E-11,10.13959389,7.130115865,18.01911145
Rps8,-1.170786255,-0.227477714,1.49273E-12,3.31666E-11,10.38346528,-7.093532871,17.77168063
Nap1l5,1.171902969,0.228853123,2.02432E-12,4.3615E-11,9.954121841,7.050843379,17.45984864
Atp6v0c,1.182609175,0.241973375,2.82812E-12,5.91411E-11,10.48767756,7.003702541,17.15031372
Lingo2,1.179899856,0.238664416,6.0748E-12,1.23405E-10,9.75260387,6.894776818,16.38318934
Gda,1.158152072,0.211824699,2.21224E-11,4.36917E-10,9.944291483,6.706853353,15.13048684
Nlgn1,1.152184084,0.204371234,2.40976E-11,4.63064E-10,10.10126086,6.694243035,15.05287533
Grin2b,-1.140788708,-0.190031607,3.44261E-11,6.41655E-10,11.60374121,-6.641404009,14.70135144
Ubb,1.16061604,0.214890773,3.51963E-11,6.41655E-10,10.5256311,6.638113397,14.69696192
Prkcb,-1.153948745,-0.206579146,3.6364E-11,6.46369E-10,10.14766675,-6.633256598,14.65403577
Actg1,1.152539691,0.204816435,7.13792E-11,1.23782E-09,10.20738477,6.532136525,14.00149861
Psap,1.146325444,0.197016686,1.00166E-10,1.69567E-09,9.984692642,6.4807757,13.66330173
Prkcg,-1.155726928,-0.208800562,1.12518E-10,1.86046E-09,10.17510119,-6.463060715,13.55749342
Bcl11a,-1.148157896,-0.199321057,2.05256E-10,3.26541E-09,9.83981822,-6.370739396,12.9593156
Ppp2r2b,1.135587756,0.183439199,2.06672E-10,3.26541E-09,9.76917283,6.369676496,12.95296249
Aldoa,1.153758244,0.206340957,2.36634E-10,3.65754E-09,10.40383729,6.348707562,12.84426274
Gapdh,1.159426772,0.213411704,3.0096E-10,4.4846E-09,11.20132411,6.311302562,12.60421015
A830018L16Rik,1.151957716,0.204087762,3.02758E-10,4.4846E-09,9.70751857,6.310373626,12.58068312
Rps16,-1.147013975,-0.197882969,3.799E-10,5.51243E-09,9.804005324,-6.274869572,12.36076487
Rasgrp1,-1.143741313,-0.193760786,3.93599E-10,5.59697E-09,9.985810993,-6.269311477,12.33320572
Epha4,-1.144922351,-0.195249757,4.29671E-10,5.99012E-09,9.725842112,-6.255532937,12.23897615
Rps5,-1.137412245,-0.185755242,4.5054E-10,6.16027E-09,9.55994518,-6.248068762,12.1881325
Hivep2,-1.13909873,-0.187892796,4.89137E-10,6.56182E-09,10.0027202,-6.235112953,12.12312274
Itpr1,-1.141593765,-0.191049361,5.10945E-10,6.72744E-09,9.771450567,-6.228227259,12.07223866
Sqstm1,1.135793367,0.183700391,5.36444E-10,6.93476E-09,9.791678436,6.220530913,12.0280188
Rbfox1,-1.160018298,-0.214147563,5.63172E-10,7.15027E-09,10.20979259,-6.212838142,11.99614277
Gria2,-1.117605445,-0.160410955,9.01163E-10,1.12408E-08,12.78965625,-6.137994691,11.52959269
Pcdh9,1.14733293,0.19828409,9.34195E-10,1.14519E-08,9.923253971,6.132228006,11.49433529
Rplp1,-1.148880269,-0.200228454,1.04953E-09,1.26477E-08,9.8357456,-6.11354561,11.37635141
Tmsb4x,-1.147606133,-0.198627583,1.70708E-09,2.02289E-08,9.986368121,-6.034890984,10.91104082
Ank2,1.11930926,0.162608702,2.25268E-09,2.62567E-08,11.48706629,5.989615019,10.6458648
Adgra1,1.140032866,0.189075416,2.34132E-09,2.68496E-08,9.725204247,5.98328931,10.59821403
Gnas,1.143352467,0.193270219,3.62897E-09,4.09555E-08,10.24169336,5.911013009,10.19373149
Atp2c1,-1.133763114,-0.181119238,4.44776E-09,4.94118E-08,10.16266659,-5.877175888,9.992849942
Uba52,-1.138552743,-0.187201126,4.52009E-09,4.94429E-08,9.883929109,-5.8744851,9.964354151
Tcf4,-1.138983413,-0.187746737,5.27971E-09,5.68769E-08,11.06419314,-5.84851571,9.834199676
Syn2,1.136930846,0.185144505,7.30715E-09,7.7543E-08,10.68803108,5.793833782,9.525033082
Adgrb3,-1.134819431,-0.182462759,7.52699E-09,7.87014E-08,10.29658255,-5.788822086,9.490792406
Rpl13,-1.134187179,-0.181658753,8.57249E-09,8.83339E-08,10.43745592,-5.766784182,9.369560537
Ndrg4,1.130988455,0.177584203,9.54827E-09,9.5909E-08,10.24170988,5.748458307,9.258829179
Ppp3ca,-1.133399706,-0.180656733,9.57741E-09,9.5909E-08,10.68736036,-5.74793941,9.264633754
Peg3,1.151597674,0.203636781,9.84083E-09,9.71782E-08,10.60854584,5.743317951,9.237548553
Oxr1,1.135759021,0.183656765,1.10572E-08,1.06546E-07,10.54638244,5.723427725,9.124816279
Spock2,1.118667944,0.161781862,1.10892E-08,1.06546E-07,9.640700833,5.722934164,9.090924683
Mir124-2hg,1.137203345,0.185490248,1.18053E-08,1.11914E-07,9.869091166,5.712227243,9.038177175
Homer1,-1.127589265,-0.173241649,1.33123E-08,1.2454E-07,9.710855189,-5.691616874,8.914729213
Mt3,-1.134291403,-0.181791321,1.81856E-08,1.67922E-07,10.06447833,-5.637776806,8.627563981
Cnksr2,-1.127397874,-0.172996752,2.02165E-08,1.84282E-07,10.49617705,-5.619394798,8.542591673
Grm5,-1.133652256,-0.180978166,2.12733E-08,1.9146E-07,10.78483849,-5.610527913,8.493737842
Zcchc18,1.122886937,0.167212671,4.61356E-08,4.1003E-07,10.09161732,5.47416834,7.731951405
Eno1,1.119116632,0.162360399,7.20335E-08,6.32294E-07,9.908551222,5.394235311,7.29541564
Epha5,-1.152155109,-0.204334953,7.39422E-08,6.41133E-07,11.07374542,-5.389509327,7.288028814
B230334C09Rik,-1.118151204,-0.161115292,7.86301E-08,6.73566E-07,9.76644545,-5.378385525,7.20408509
Tmem191c,-1.109946468,-0.150490099,1.73698E-07,1.47023E-06,9.621468527,-5.233000658,6.437105762
Gm27032,1.115906583,0.158216258,1.96499E-07,1.64365E-06,10.05752725,5.210037927,6.336328277
Map1b,1.115277618,0.157402874,2.30127E-07,1.90257E-06,11.23895841,5.180488572,6.191132625
Dusp11,-1.107753999,-0.147637535,2.80023E-07,2.28847E-06,9.632043265,-5.143563845,5.978762564
Dst,1.116642854,0.15916783,2.97749E-07,2.40567E-06,10.05335464,5.131964571,5.937077472
Rtn3,1.112450772,0.153741495,3.35117E-07,2.67717E-06,10.9783452,5.109552326,5.837469721
App,1.120777587,0.164500011,4.33099E-07,3.42148E-06,10.93594068,5.060616485,5.592407841
Tef,1.108073107,0.148053069,5.68194E-07,4.43941E-06,9.930947217,5.008335986,5.312354281
Hspa8,1.124572274,0.169376384,6.61908E-07,5.1154E-06,10.75990651,4.978716043,5.188829259
Cttnbp2,-1.123833844,-0.168428753,6.74574E-07,5.15723E-06,10.70682023,-4.975027131,5.172091581
Atp6v0b,1.097574915,0.134319414,7.06414E-07,5.34319E-06,11.57852205,4.966040843,5.105889954
Cpne6,-1.122466173,-0.166671968,7.30007E-07,5.46352E-06,9.775202276,-4.959630351,5.064699138
Ptprs,1.109983061,0.15053766,8.77662E-07,6.50019E-06,10.3195076,4.923544093,4.914366147
Cadm1,1.111969613,0.153117364,9.30791E-07,6.78975E-06,9.702452429,4.911979072,4.831822715
Cdc40,-1.104510824,-0.143407557,9.35859E-07,6.78975E-06,9.632345249,-4.910909314,4.822184884
Csmd1,1.104560529,0.143472479,9.46966E-07,6.80094E-06,11.25079911,4.908584232,4.835041405
Rsrp1,1.107590261,0.147424273,9.7609E-07,6.94E-06,11.50237534,4.902610052,4.79849395
Rps3a1,-1.10544378,-0.144625655,1.03609E-06,7.29365E-06,9.604029179,-4.890825599,4.723923709
Rab3a,1.108839704,0.149050822,1.11904E-06,7.80033E-06,9.974853065,4.875572415,4.665239518
Hsp90ab1,1.120213949,0.163774298,1.23276E-06,8.50967E-06,11.19055226,4.856339631,4.584522081
Rab6b,1.107847379,0.147759144,1.5029E-06,1.02746E-05,10.08186245,4.816749452,4.388150356
Cacnb2,-1.133061327,-0.18022595,2.09799E-06,1.42064E-05,10.03535333,-4.749412082,4.066529657
Stxbp1,1.105118821,0.144201495,2.28085E-06,1.52989E-05,10.00882387,4.732404322,3.986256103
Arhgap32,1.118677253,0.161793868,2.31251E-06,1.53291E-05,9.999771684,4.72959413,3.972952123
Kcnma1,1.108869144,0.149089126,2.32847E-06,1.53291E-05,10.4492597,4.728191004,3.985877295
Bsn,1.099755108,0.137182303,2.79575E-06,1.80366E-05,9.613330799,4.690743637,3.777592877
Rps10,-1.10258072,-0.140884279,2.7968E-06,1.80366E-05,9.56797048,-4.690666675,3.774195734
Stmn3,1.110648776,0.151402661,2.81584E-06,1.80366E-05,10.31821904,4.689271818,3.800879426
Tcf25,1.104232608,0.143044109,2.88695E-06,1.8327E-05,10.34059618,4.684142557,3.777948019
Ppp3r1,-1.097460742,-0.134169334,3.94816E-06,2.4842E-05,9.694583786,-4.619316345,3.44959208
Mycbp2,1.091667757,0.126533846,4.45003E-06,2.77541E-05,11.17405992,4.594316073,3.360578545
Sel1l,-1.092789238,-0.12801518,4.7906E-06,2.96184E-05,9.609276982,-4.578846471,3.2625862
Snap25,1.092208165,0.127247848,5.47332E-06,3.34283E-05,11.97012014,4.550777493,3.144044969
Camk4,1.101757579,0.139806821,5.50086E-06,3.34283E-05,9.7467252,4.549717091,3.137752616
Tubb2a,1.098846083,0.13598932,6.18563E-06,3.7271E-05,9.769681994,4.524862442,3.026951919
Cacna1e,-1.102601418,-0.140911361,7.4583E-06,4.45618E-05,10.02055351,-4.484966348,2.857355403
Fau,-1.105839551,-0.145142076,7.98968E-06,4.73389E-05,10.04296649,-4.470209184,2.793179219
Atp6v1b2,1.094669715,0.130495644,8.51959E-06,5.00614E-05,10.00591227,4.456399546,2.731291781
Sncb,1.099223995,0.136485402,9.54671E-06,5.5189E-05,9.866539642,4.431825148,2.618109571
Fkbp1a,-1.091222137,-0.125944816,9.54746E-06,5.5189E-05,9.59976721,-4.431808197,2.606537239
Syt1,1.083731983,0.116008008,9.8701E-06,5.65939E-05,12.61930503,4.424609659,2.58597723
Dclk1,-1.107916969,-0.147849766,1.00337E-05,5.69638E-05,10.92330423,-4.421044044,2.595202115
Plcb1,1.101767333,0.139819594,1.00948E-05,5.69638E-05,10.3814211,4.419726831,2.588594128
Rps24,-1.10033964,-0.137948906,1.06354E-05,5.95414E-05,9.745159174,-4.408396219,2.509042701
Atp1b1,1.106735126,0.146309984,1.13271E-05,6.29185E-05,11.47300532,4.394673041,2.463318409
Tmem30a,1.095932954,0.132159541,1.22195E-05,6.73495E-05,9.850792529,4.37810454,2.383328068
Trim2,-1.099542994,-0.136904017,1.29188E-05,7.02941E-05,10.49353041,-4.365910056,2.357634519
Ryr2,-1.101237805,-0.139126043,1.29515E-05,7.02941E-05,10.32952606,-4.365355818,2.3505988
Anks1b,-1.096029872,-0.13228712,1.39411E-05,7.4927E-05,10.80135654,-4.34917233,2.285455857
Gpr22,-1.099865653,-0.137327312,1.40282E-05,7.4927E-05,9.843720263,-4.34780094,2.250325954
Rock2,-1.092921034,-0.128189167,1.41213E-05,7.4927E-05,9.82417578,-4.346344629,2.243282628
Thra,1.097134774,0.13374076,1.78792E-05,9.4164E-05,10.18826778,4.294078597,2.038337653
Rpl29,-1.089937898,-0.124245936,1.82699E-05,9.55141E-05,9.600979326,-4.289261698,1.991171244
Elmod1,-1.098261622,-0.135221766,2.09053E-05,0.000108494,10.08052194,-4.25912372,1.883314589
Add2,-1.090982048,-0.125627363,2.66577E-05,0.000137345,9.973995397,-4.204263155,1.647816107
Far1,-1.089573432,-0.12376343,2.72024E-05,0.000139143,9.768585066,-4.199668629,1.620521405
Plppr4,-1.089795375,-0.124057273,3.26389E-05,0.000165759,9.922244224,-4.158078647,1.454408582
Opcml,-1.108964138,-0.149212713,3.4382E-05,0.000173373,11.79769246,-4.146133193,1.404808591
Dync1h1,1.090065372,0.124414656,3.75759E-05,0.000188144,9.936320941,4.125666356,1.323413386
Npdc1,-1.086227353,-0.119326099,3.83372E-05,0.000190614,9.810989103,-4.121032064,1.298227371
Psma3,-1.084180628,-0.116605134,4.0373E-05,0.000199342,9.602548839,-4.109056571,1.241811704
Taf15,-1.085080032,-0.117801456,4.13721E-05,0.000202866,9.647612578,-4.10338778,1.220208921
Rps2,-1.091794271,-0.126701032,4.50389E-05,0.000219333,10.41125506,-4.083639166,1.175390125
Csnk1a1,-1.088618688,-0.122498708,4.79662E-05,0.000232,10.23787564,-4.068940073,1.108941619
Acap2,-1.087358466,-0.120827627,5.26634E-05,0.000252998,9.789289181,-4.047043391,0.998013743
Sv2b,1.092514359,0.127652241,5.66004E-05,0.000270086,10.41798534,4.030072883,0.960103204
Stxbp5l,-1.0898903,-0.124182931,6.08257E-05,0.000288314,9.973079494,-4.013061272,0.869754122
Top1,-1.085458382,-0.118304412,6.27115E-05,0.000295284,9.811952218,-4.005827214,0.834629662
Pkm,1.086385831,0.119536568,8.15116E-05,0.000379486,9.924893304,3.943217225,0.593864642
Kif5c,1.084761694,0.117378139,8.16616E-05,0.000379486,9.933267528,3.942775187,0.5924386
Ndufa13,-1.083818093,-0.116122636,8.39755E-05,0.000387705,9.586220381,-3.936049852,0.551856537
Nrgn,-1.091014387,-0.125670126,8.54394E-05,0.000391919,10.34630613,-3.931884944,0.570997608
Camk2a,-1.088475214,-0.122308556,8.65661E-05,0.000394542,11.17791874,-3.928725179,0.553562913
Kif1a,1.085149889,0.117894332,9.06231E-05,0.000410154,9.78480841,3.917660875,0.489341581
Ddx24,1.085934471,0.118937049,9.11454E-05,0.000410154,10.34007454,3.916270452,0.509987008
Clock,-1.080105033,-0.111171612,9.41054E-05,0.000420811,9.559891003,-3.908530848,0.444114262
Cadps,-1.086238921,-0.119341462,9.85037E-05,0.000435064,10.0604189,-3.897444833,0.421260538
Snrnp70,1.084484843,0.11700989,9.85165E-05,0.000435064,10.80969493,3.897413131,0.440522242
Sun1,1.079674701,0.110596703,0.000108197,0.000472383,9.604295489,3.874577667,0.315876341
Dock4,-1.098594747,-0.135659298,0.000108296,0.000472383,10.18514523,-3.874353381,0.34027007
Snhg20,1.087591789,0.121137165,0.000118434,0.000513455,10.1184313,3.852436835,0.252734342
Zdhhc23,-1.079477292,-0.110332895,0.000126236,0.000543964,9.636379911,-3.83674329,0.171002492
Snrnp48,-1.080614505,-0.111851952,0.000137488,0.00058888,9.619210865,-3.815651456,0.090470441
Ube3a,1.081408725,0.112911901,0.000152564,0.000649538,10.20128471,3.789808267,0.020803017
Selenow,-1.087769995,-0.121373536,0.000168276,0.00071217,10.16471858,-3.765316329,-0.073625828
Aak1,-1.082133118,-0.113877982,0.000180541,0.000757154,10.28898092,-3.747651607,-0.132072473
Pde10a,-1.082284164,-0.114079343,0.000181426,0.000757154,9.709621488,-3.746421694,-0.16581113
Trank1,1.083695955,0.115960047,0.0001821,0.000757154,9.966518107,3.745487204,-0.157741416
Srek1,-1.081013884,-0.112385052,0.000188121,0.000777642,10.67702098,-3.737289813,-0.162875452
Cltc,1.080461559,0.111647745,0.000190688,0.000781455,9.931761128,3.733870491,-0.20210406
Rapgef5,1.084648995,0.117228246,0.000191242,0.000781455,9.925516498,3.733137881,-0.204966749
Sdccag3,-1.079049597,-0.109761178,0.000195818,0.000795582,9.959378621,-3.727162901,-0.227066343
Nedd4l,-1.076121273,-0.105840672,0.000211311,0.000853649,9.617632653,-3.707866006,-0.311419332
Mat2a,-1.07680701,-0.106759708,0.000214114,0.000860085,9.724353011,-3.704517708,-0.319912724
Olfm1,1.09067925,0.125226893,0.000215683,0.000861519,10.56035132,3.702661602,-0.291265696
Sptbn1,1.080964125,0.112318643,0.000232011,0.000921505,10.312889,3.684060534,-0.365162059
Slc39a10,1.081147984,0.112564008,0.000233292,0.000921505,9.707890148,3.682653233,-0.398932264
Ccnt2,-1.079482607,-0.110339998,0.000251229,0.000986873,10.18184216,-3.663680676,-0.446439619
Atp11b,1.080884295,0.112212096,0.000257882,0.001007441,9.729721181,3.656965643,-0.491433986
Gprasp2,1.079598793,0.110495269,0.000260315,0.001011386,9.816750865,3.654550965,-0.496559444
Xist,1.078658462,0.109238133,0.000278937,0.001077851,12.39113624,3.636735339,-0.562551663
Ttll7,1.07936962,0.110188987,0.000282321,0.001085027,9.92203044,3.633618978,-0.568452263
Gnao1,1.076571933,0.106444718,0.00030138,0.001152051,9.96019579,3.616690827,-0.627930866
Sphkap,-1.080109693,-0.111177835,0.000329879,0.001254246,9.725234674,-3.593163018,-0.722675729
Syt11,1.079123803,0.109860388,0.000353262,0.001336007,10.3280621,3.575239197,-0.755901549
Vsnl1,1.077103933,0.107157467,0.000367235,0.001381504,9.802302356,3.565051304,-0.817417841
Atxn7l3b,1.072613944,0.101130914,0.00038335,0.001434536,9.633602301,3.553742574,-0.864259438
Frrs1l,-1.073548962,-0.102387991,0.000401427,0.001494317,9.635517745,-3.541574183,-0.908349375
Mapt,1.077237028,0.107335725,0.00041123,0.001522835,10.33796951,3.535187993,-0.896617867
Uchl1,1.076419393,0.106240288,0.000464421,0.001710898,10.06411382,3.502835486,-1.024767027
Ppia,1.084140224,0.116551369,0.00047775,0.001750929,10.72565802,3.495271895,-1.031037889
Mbnl1,-1.074237717,-0.103313282,0.00051851,0.001890566,9.76786711,-3.473306792,-1.140648844
Rims1,1.071505389,0.099639106,0.000532064,0.001930091,9.601223329,3.466358039,-1.169526854
Meg3,1.086724653,0.119986447,0.000537817,0.001941056,15.46045892,3.46345871,-1.06658997
Kalrn,-1.082001519,-0.113702525,0.000545812,0.00195996,10.79589733,-3.459477312,-1.154437549
Hnrnpdl,-1.073618787,-0.102481822,0.000563747,0.002005976,9.944954195,-3.45073916,-1.210967837
Rims2,1.072959087,0.101595066,0.000564269,0.002005976,9.658210533,3.450488705,-1.221929442
Ckb,1.078172323,0.108587781,0.000586501,0.002074639,9.991196496,3.440018432,-1.244629295
Erc2,1.07729479,0.107413081,0.000609733,0.002146138,9.982549019,3.429465462,-1.280897965
Rnpc3,1.076791395,0.106738786,0.000618255,0.002165416,9.920391755,3.425687631,-1.296014449
Cntn1,1.070589953,0.098406019,0.000627185,0.002177606,9.706069001,3.42178122,-1.31781906
Rnf112,-1.074466989,-0.103621159,0.000627861,0.002177606,9.927296491,-3.421487292,-1.311347545
Tspyl4,1.072479618,0.10095023,0.000657953,0.002270894,9.832102273,3.40870596,-1.356701196
Pafah1b1,1.07280286,0.101384988,0.000669034,0.002297987,10.79398208,3.404135662,-1.343303783
Rabgap1l,-1.071099568,-0.099092597,0.000792334,0.00270841,9.761381272,-3.357547421,-1.532932991
Tspan13,-1.074767431,-0.104024509,0.00090772,0.003087985,9.933945993,-3.319691229,-1.651273946
Ly6e,1.072432261,0.100886524,0.000913289,0.003092134,9.663844805,3.317979477,-1.666356362
Synj1,-1.069008937,-0.096273915,0.000928476,0.003128657,9.765636861,-3.313359543,-1.678877992
Sorbs2,1.085350231,0.11816066,0.000964193,0.003233686,10.50047061,3.302764843,-1.679897967
Ndfip1,1.074860764,0.104149787,0.00098774,0.003297105,10.22418098,3.295977308,-1.711708296
Pacsin1,1.071204253,0.099233593,0.001035172,0.003439286,10.01761742,3.28274818,-1.767699164
Pde1a,1.080680927,0.111940628,0.001048502,0.003466989,10.4107428,3.279131265,-1.758936218
Osbpl1a,1.075285642,0.104719952,0.001053262,0.003466989,9.901140069,3.277849961,-1.788015319
Ttc14,-1.067901696,-0.094778849,0.001165245,0.003817923,11.23758038,-3.249156732,-1.865271489
Pfkp,1.069007031,0.096271343,0.001191732,0.003886797,9.672799052,3.242744067,-1.910836201
Tecr,1.069225083,0.096565587,0.001200394,0.003897171,10.00698705,3.240675543,-1.904224856
Kcnq2,-1.06760173,-0.094373548,0.001346227,0.00435076,9.805218923,-3.207774181,-2.018523694
Ndrg3,-1.065649679,-0.091733246,0.001420053,0.004563047,9.728907827,-3.192354651,-2.070845036
Ntrk3,-1.07251183,-0.100993561,0.001424749,0.004563047,9.875718179,-3.191398963,-2.067612661
Enox1,-1.069726759,-0.097242336,0.001431734,0.004564855,9.703149158,-3.189982927,-2.079393063
Eif4g2,1.06484685,0.090645952,0.001521719,0.004830098,9.658782694,3.172288322,-2.13559775
Snhg11,1.074143368,0.103186565,0.0016126,0.005095816,14.99946999,3.155370278,-2.089189696
Gls,-1.070983485,-0.098936233,0.001649153,0.005188266,10.49601857,-3.148812268,-2.17178247
Grm7,1.069252892,0.096603109,0.001720048,0.005387462,9.856856222,3.136465787,-2.239282633
Aplp2,1.066161419,0.092425881,0.001790311,0.005582945,9.779095853,3.124682721,-2.27909475
Rpl9-ps6,-1.070568664,-0.098377329,0.001853198,0.005753816,9.840324286,-3.114491905,-2.309508442
Rprml,-1.062924266,-0.088038808,0.002036544,0.006280457,9.60846148,-3.086497486,-2.40481852
Ppm1e,-1.068775959,-0.095959461,0.002040486,0.006280457,10.07231028,-3.085921395,-2.386775624
Lrrc7,-1.062973097,-0.088105084,0.002181939,0.006686891,11.14183706,-3.065897081,-2.435912026
Tro,1.067976341,0.094879687,0.002200347,0.006714363,10.06914678,3.063379391,-2.4550838
Sgip1,1.065596198,0.09166084,0.002351751,0.007145706,10.08227751,3.043374085,-2.514839295
Atp1a1,1.065992138,0.092196797,0.002407252,0.007283217,9.744305474,3.03633533,-2.550626177
Ywhah,1.067765599,0.094594974,0.002542129,0.007658703,10.06455232,3.019830171,-2.586799898
Tmsb10,-1.081738918,-0.113352342,0.002601225,0.007803676,10.12230331,-3.012849714,-2.604344074
Morf4l1,1.063063514,0.088227795,0.002698652,0.008061941,9.942366436,3.001652109,-2.646847653
Osbpl6,-1.066627879,-0.093056943,0.002754542,0.008194476,9.94999248,-2.995394209,-2.666117477
Appl1,-1.060604839,-0.084887236,0.002938136,0.008680132,9.611467036,-2.975623715,-2.73811534
Tia1,-1.063394376,-0.088676741,0.002942211,0.008680132,10.80232138,-2.975197827,-2.69911053
Plk2,-1.066915904,-0.093446465,0.003091951,0.009084204,9.829655671,-2.959909852,-2.775692044
Pfn2,-1.062868322,-0.087962873,0.003110077,0.009099854,9.91533038,-2.958105411,-2.777520287
Ntrk2,1.066992085,0.093549474,0.003255071,0.009485063,10.060062,2.944006164,-2.811424996
Ralyl,1.064611855,0.090327537,0.003382091,0.009814966,9.965937241,2.932117433,-2.850546995
Zfp638,1.061340435,0.085887489,0.003675936,0.010624352,9.961396704,2.906101419,-2.926160787
Krit1,-1.062625685,-0.08763349,0.003807533,0.010960145,10.13825533,-2.895059044,-2.948359682
Mdh1,1.064306736,0.089913999,0.003825901,0.010968612,9.940465178,2.893545425,-2.962983165
Gpm6a,1.065098104,0.09098632,0.004252481,0.012129385,10.29562647,2.860130109,-3.038340763
Nebl,-1.064769517,-0.090541175,0.004264903,0.012129385,10.22990304,-2.85920342,-3.044427521
Nell2,-1.065509769,-0.09154382,0.004377268,0.012399352,10.35686631,-2.850930611,-3.061787697
Fubp1,-1.061382733,-0.085944984,0.004662559,0.013155078,10.24054175,-2.830760562,-3.12404767
Dock3,1.062712672,0.087751586,0.004682968,0.013160437,9.982005225,2.829360888,-3.143617113
Rpsa,-1.062030544,-0.086825259,0.004827087,0.013512042,9.748893308,-2.81963134,-3.18142296
Tnrc6b,-1.057749718,-0.0809983,0.004995301,0.013928075,9.674042616,-2.808602197,-3.215312092
Cox7c,-1.061437092,-0.086018869,0.005139643,0.014274556,10.00548034,-2.799402884,-3.22703078
Ypel3,1.058513252,0.082039331,0.005503549,0.015225772,9.852368003,2.777207366,-3.293349385
Vamp2,1.05921569,0.082996398,0.005900897,0.016219063,9.986727184,2.754437181,-3.351001711
Dnajb4,1.057014315,0.079994915,0.00590821,0.016219063,9.70287232,2.754031222,-3.363518025
Ogt,1.061774629,0.086477574,0.006120927,0.01673838,10.58346824,2.742416733,-3.358268559
Chd6,1.055982678,0.078586169,0.00637842,0.017375697,9.850146467,2.728834325,-3.425582388
C230004F18Rik,1.059109693,0.082852018,0.0064209,0.017424656,11.14175896,2.726641184,-3.41105031
AY036118,1.089506546,0.123674865,0.006448833,0.017433917,10.59438031,2.72520617,-3.405124267
Cdc42bpa,-1.058173998,-0.081576873,0.006853721,0.018458317,9.804137215,-2.705010085,-3.49310759
Mtf2,-1.056067791,-0.078702447,0.006988986,0.018710888,9.700903651,-2.698501664,-3.51508431
Rpl3,-1.056960848,-0.079921938,0.007000135,0.018710888,9.739709056,-2.697970294,-3.514847216
Rbfox2,-1.054264414,-0.076236746,0.007328673,0.01951568,9.747491299,-2.682643056,-3.555417973
