"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Fbxl12",0.118956328490725,8.11071470207143,5.64291248390708,1.72654808956598e-08,1.94328024437621e-08,8.42106778380197,"Glutamatergic","Fbxl12"
"Inip",0.118954327632093,7.72597903166462,9.79471235157901,1.56781591933523e-22,2.10645840341326e-22,39.6889810572375,"Glutamatergic","Inip"
"Emsy",0.118944121411698,8.26719681331781,5.27187167080182,1.38414106892949e-07,1.53872669431048e-07,6.57717466529283,"Glutamatergic","Emsy"
"Cnpy3",0.118934465365195,7.80939853589296,8.75314364761963,2.48163622376373e-18,3.16501783404794e-18,30.2354241579507,"Glutamatergic","Cnpy3"
"Kcnj4",0.118925278497054,7.7337637876035,10.2282782568063,2.06200612009311e-24,2.83288416633776e-24,43.9818698225813,"Glutamatergic","Kcnj4"
"Mrps28",0.118905466078317,7.7306178608649,9.81702391066218,1.26008922097255e-22,1.69673640331337e-22,39.9101091029363,"Glutamatergic","Mrps28"
"Bhlhb9",0.118896203813223,7.7830801871948,8.76273640651804,2.2809922372627e-18,2.91053784465356e-18,30.2874626220538,"Glutamatergic","Bhlhb9"
"Mettl7a1",0.118887715647819,7.87037531623163,7.97229718818969,1.76303537538845e-15,2.17548153369887e-15,23.8451170893378,"Glutamatergic","Mettl7a1"
"Arrb2",0.118874985796841,7.70404056051219,10.1383962814441,5.13623079234105e-24,7.0248381335642e-24,43.0468712128086,"Glutamatergic","Arrb2"
"Itgav",0.118874291032317,7.90244075697852,7.74546345892128,1.06377348961938e-14,1.2996087284941e-14,22.1223609060113,"Glutamatergic","Itgav"
"Slc35d1",0.118858520069562,7.68080898827358,11.3282475611515,1.55999939448562e-29,2.25962802146377e-29,55.6034447534741,"Glutamatergic","Slc35d1"
"Gabpa",0.118850021221257,7.72778729299739,9.05036975602444,1.74758064672996e-19,2.26248178999726e-19,32.7567800180448,"Glutamatergic","Gabpa"
"Ypel5",0.11884805009509,7.75039999895743,9.57685110365337,1.29126831194495e-21,1.71406057761434e-21,37.633333164621,"Glutamatergic","Ypel5"
"Prkg1",0.118834525250453,7.91305049611718,7.37241033505402,1.83565820363847e-13,2.20531432519631e-13,19.3442209670772,"Glutamatergic","Prkg1"
"Gga3",0.118806845803315,7.792373592488,7.98365214524199,1.60923815932834e-15,1.98623925404551e-15,23.8384584921304,"Glutamatergic","Gga3"
"Trit1",0.118786096080529,7.73813656182658,9.66052496293348,5.77628671097368e-22,7.7026953342162e-22,38.4109778506255,"Glutamatergic","Trit1"
"Mrps25",0.118770184498059,7.76539436954975,8.96743607089382,3.69541861985501e-19,4.7610404228696e-19,32.0634391246848,"Glutamatergic","Mrps25"
"Fbxo27",0.118765886779221,7.7403179646091,9.3852007749393,7.94791337450122e-21,1.04624333277285e-20,35.825630575898,"Glutamatergic","Fbxo27"
"Tor1aip1",0.118758975142124,7.6837267474298,10.5218342826787,9.919251882717e-26,1.38085199414512e-25,46.9310029630147,"Glutamatergic","Tor1aip1"
"Asic2",0.118744990595497,7.74195740370617,9.69988786214715,3.94719311132983e-22,5.27509708074203e-22,38.790128983374,"Glutamatergic","Asic2"
"Fam169a",0.1187260922284,7.83483231722285,8.30344963240187,1.16964473130512e-16,1.46185669681104e-16,26.4700629580951,"Glutamatergic","Fam169a"
"Tada1",0.118707502655472,7.70981069068834,10.0269424212239,1.5757007978733e-23,2.14469736882221e-23,41.942065140171,"Glutamatergic","Tada1"
"Dctn2",0.118705506717484,7.9985643508899,6.83850646980645,8.56467615414198e-12,1.00691479138512e-11,15.6921418385365,"Glutamatergic","Dctn2"
"Sccpdh",0.118704461066224,7.74707440241538,9.38349141322256,8.07650953164307e-21,1.06286633685791e-20,35.8139119900014,"Glutamatergic","Sccpdh"
"Poc5",0.118699069155117,7.7041756782141,10.9045815193791,1.67784149070289e-27,2.37867095416881e-27,50.9929884475908,"Glutamatergic","Poc5"
